Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds
1,177,36.0625,1,0,0
1,200,44.25,1,1,0
1,200,43.8125,1,2,0
1,200,46.9375,2,0,0
1,200,39.6875,1,0,0
1,138,39.75,2,0,0
1,200,42.0625,1,0,0
1,200,40.8125,1,0,0
1,200,46.6875,2,0,0
1,200,40.4375,1,0,0
1,200,43.9375,2,0,0
1,200,40.25,1,2,0
1,200,47.5625,1,0,0
1,200,45.75,2,1,0
1,200,48.875,1,1,1
1,200,41,1,1,0
1,144,34,1,0,0
1,200,46.0625,2,0,0
1,200,45.4375,2,0,0
1,200,44.875,1,0,0
1,184,44.1875,1,0,0
1,200,44,1,0,0
1,200,47.375,1,0,0
1,200,40.125,1,0,0
1,200,48.25,1,0,0
1,193,38.8125,1,0,0
1,185,43.9375,1,1,0
1,200,49,1,0,0
1,200,45.75,2,0,0
1,200,47,1,1,1
1,200,44.625,1,0,0
1,200,43.3125,2,0,0
1,170,40.3125,1,0,0
1,200,47.5625,3,1,0
1,153,34.5625,2,0,0
1,200,44.9375,1,1,0
1,200,40.6875,1,0,0
1,160,35,3,0,1
1,200,46,1,0,0
1,200,43.5,1,0,0
1,200,45.3125,2,1,1
1,200,44,1,0,0
1,200,44.125,1,0,0
1,200,40.8125,1,0,1
1,200,39.4375,2,0,0
1,145,34.0625,2,0,0
1,200,47.25,2,0,0
1,200,46.5625,1,0,0
1,200,42.875,1,1,0
1,200,47.125,2,1,1
1,200,46.25,2,1,0
1,200,37.625,1,1,0
1,200,41.4375,2,0,0
1,200,40.0625,1,1,0
1,104,31.5,1,0,0
1,200,41.25,1,0,0
1,200,44.3125,2,0,0
1,83,30.1875,2,0,0
1,200,38.5,1,0,0
1,200,39.9375,1,0,0
1,200,48.5625,3,0,0
1,200,49.25,1,0,0
1,0,33.375,1,0,0
1,100,38.875,1,0,0
1,200,43.5,1,0,0
1,200,45.125,1,0,0
1,200,43.6875,1,0,0
1,200,44.625,1,0,0
1,200,44.9375,1,0,0
1,146,34.125,0,0,0
1,200,41.6875,3,0,0
1,200,40.25,1,0,0
1,200,39.3125,1,0,0
1,200,43.3125,2,0,0
1,185,46.875,3,0,0
1,200,46.375,2,0,0
1,200,44.9375,2,0,0
1,200,40.1875,1,0,0
1,200,39.9375,1,1,0
1,145,34.0625,1,0,0
1,92,30.75,1,0,0
1,200,45.4375,1,0,0
1,200,44.25,1,0,0
1,126,45.375,3,0,0
1,200,42.125,1,0,0
1,145,34.0625,1,0,0
1,200,42.6875,1,0,0
1,200,43.8125,1,0,0
1,200,48.25,3,1,0
1,188,40.1875,1,0,0
1,200,37.6875,2,0,1
1,200,46.5625,4,1,0
1,91,41.375,1,1,0
1,184,39.6875,1,0,0
1,200,42.25,1,0,0
1,200,37.5,1,0,0
1,85,41.5,1,0,0
1,196,47.4375,2,1,0
1,200,48.25,2,0,0
1,200,37.5,1,1,1
1,200,42.75,1,0,0
1,185,39.6875,1,0,2
1,200,44.75,2,0,0
1,200,45.1875,1,0,0
1,200,49.75,3,0,1
1,146,34.125,1,1,0
1,200,47.3125,1,0,0
1,200,38.1875,1,0,0
1,155,36,1,0,0
1,200,48.375,2,0,0
1,200,40.75,2,0,0
1,176,37.75,1,1,0
1,200,45.375,2,0,0
1,165,35.3125,1,0,0
1,51,28.1875,1,0,0
1,200,49.25,2,1,0
1,200,40.5625,1,0,0
1,200,42.375,1,1,0
1,200,46.25,2,1,0
1,153,40.625,3,0,0
1,200,44.0625,2,0,0
1,200,47.8125,2,0,0
1,200,47.1875,1,0,0
1,200,40.6875,1,0,0
1,200,43,1,0,0
1,200,46.8125,1,0,0
1,200,47.625,2,0,0
1,200,43.125,1,0,0
1,200,47.5,2,1,0
1,200,43.75,1,0,0
1,200,43.5,2,0,0
1,200,41.1875,1,0,1
1,184,37.375,1,0,0
1,200,40.75,1,0,0
1,185,39,1,1,0
1,200,37.5,1,0,0
1,200,43.625,1,0,0
1,200,45.6875,1,1,0
1,200,42.875,1,0,0
1,200,40.5625,1,1,0
1,200,43.125,1,0,0
1,200,42.3125,1,0,0
1,200,41.1875,2,0,1
1,200,47.125,1,2,0
1,168,41.5,1,1,0
1,200,40.1875,2,1,0
1,200,45.6875,3,0,0
1,200,42.375,1,0,0
1,200,48.5625,2,0,0
1,200,46.1875,1,0,1
1,162,38.875,1,0,0
1,200,38.9375,1,0,0
1,200,41.8125,1,0,0
1,200,45.3125,2,0,0
1,200,47.5625,1,1,0
1,200,45.8125,2,0,0
1,176,40.5625,1,0,0
1,138,33.625,1,0,0
1,200,41.8125,1,0,0
1,200,40,1,0,0
1,94,40.125,2,0,0
1,200,43.3125,2,0,0
1,200,46.1875,2,0,0
1,200,40.3125,2,0,1
1,200,40.875,1,0,0
1,200,42,2,0,0
1,200,43.1875,2,0,0
1,200,50,2,0,0
1,147,39.875,1,1,0
1,169,35.5625,1,0,0
1,185,40.875,1,1,0
1,200,48.75,2,0,0
1,200,38.5,1,0,0
1,101,31.3125,1,0,0
1,200,38.5,1,0,0
1,200,50,3,0,0
1,200,43.75,1,1,0
1,200,46.5625,2,0,0
1,200,43.3125,1,0,0
1,192,40.8125,1,2,0
1,200,44.625,1,0,0
1,145,34.0625,0,0,0
1,200,50,3,1,1
1,200,44.4375,2,0,0
1,161,40.125,2,0,0
1,200,40.25,1,0,0
1,200,44.4375,2,0,0
1,200,49,2,0,0
1,200,42.8125,1,0,1
1,200,42.75,1,0,0
1,200,41.4375,1,2,0
1,200,41.125,1,1,0
1,200,38.125,1,0,0
1,200,42.8125,1,1,0
1,176,42.625,2,1,0
1,200,45.75,1,1,0
1,200,38.8125,1,0,0
1,200,43.375,1,0,0
1,200,44.8125,2,0,0
1,200,44.9375,1,0,0
1,113,37.25,1,1,0
1,200,49.0625,3,0,0
1,200,44.9375,2,0,0
1,168,35.5,1,0,0
1,184,36.5,1,0,0
1,200,50,4,0,0
1,184,38.375,1,0,1
1,109,31.8125,1,0,0
1,160,35.8125,1,1,0
1,200,46.4375,2,0,0
1,185,38.375,1,0,0
1,200,44,1,1,0
1,200,43.5625,1,0,0
1,200,44.6875,1,1,0
1,200,48.0625,1,1,0
1,200,43.75,1,0,0
1,200,46.75,1,0,0
1,200,46.25,1,0,0
1,200,46.1875,2,0,0
1,200,43.125,1,0,0
1,200,41.6875,2,0,0
1,200,44.8125,2,0,0
1,187,39.4375,1,0,1
1,200,41.4375,1,0,0
1,200,43.5,1,1,0
1,200,47.5,1,0,0
1,200,43.0625,2,1,0
1,130,33.75,1,0,0
1,188,40.75,2,0,0
1,122,44.9375,2,0,0
1,200,43.8125,1,1,1
1,200,46.1875,1,0,0
1,200,47,3,0,0
1,114,38.9375,3,0,0
1,200,45.75,2,0,1
1,185,41.75,1,0,1
1,200,44.375,1,0,1
1,200,43.5625,2,0,0
1,161,40.875,1,1,0
1,200,46.1875,1,0,1
1,200,41.875,2,0,0
1,200,43.5,1,0,0
1,200,42.1875,1,0,0
1,200,38.25,1,0,0
1,200,45.125,1,0,0
1,141,33.8125,1,0,0
1,200,45.625,1,1,2
1,200,42.4375,1,0,0
1,200,42.25,1,0,0
1,200,48.4375,3,0,1
1,200,49.5,2,0,0
1,28,38.375,2,1,0
1,184,41.75,1,0,0
1,200,39.4375,2,0,0
1,200,37.9375,1,1,0
1,200,48.75,1,0,0
1,200,49.75,3,0,0
1,185,41.6875,1,1,0
1,145,34.0625,0,0,0
1,169,44.6875,2,0,0
1,200,48.4375,1,0,0
1,176,46,2,0,0
1,161,37.4375,1,0,0
1,200,45.0625,2,0,0
1,200,41.375,1,0,0
1,200,47.375,2,0,0
1,168,40.1875,2,1,1
1,123,32.6875,0,0,0
1,176,43.9375,3,1,0
1,174,35.875,1,0,0
1,200,41.5625,2,0,0
1,200,39.6875,1,0,0
1,160,35.6875,1,0,0
1,164,40.125,1,1,0
1,152,38.75,1,0,0
1,200,44.6875,2,0,0
1,200,42.25,1,0,0
1,200,47.9375,1,0,0
1,185,41.5625,3,0,0
1,200,41.8125,1,0,0
1,200,41.5,1,0,0
1,200,43.9375,2,0,0
1,200,38.125,1,0,0
1,200,48,3,0,1
1,200,38.5,1,0,0
1,200,43.1875,2,2,0
1,200,48.125,2,0,0
1,200,40.25,1,0,0
1,200,39.625,1,1,0
1,200,39.6875,1,0,0
1,108,31.75,1,0,0
1,200,42.375,1,0,0
1,200,44.3125,1,0,0
1,168,40.625,3,0,0
1,200,40.4375,1,1,0
1,200,43.625,1,0,0
1,200,47.3125,2,0,0
1,200,41.75,1,0,0
1,154,45.8125,4,1,0
1,200,47.6875,2,1,0
1,200,45.875,1,1,0
1,169,37.4375,1,0,0
1,200,45.625,1,0,0
1,200,41.625,1,0,0
1,200,43.125,1,2,0
1,200,43.5,2,0,0
1,200,49.75,2,0,0
1,177,48.0625,3,1,0
1,184,39.125,1,0,0
1,200,40.875,1,1,0
1,200,47.75,2,0,0
1,185,36.5625,1,0,0
1,200,42.5,1,0,1
1,200,40.5,1,0,0
1,200,47.5,2,0,0
1,200,45.625,1,0,0
1,200,43.3125,1,0,0
1,200,41.3125,1,1,0
1,200,48.8125,1,0,1
1,168,46.9375,3,0,2
1,200,47.375,1,0,1
1,130,33.125,1,0,0
1,185,43.5,2,1,0
1,200,41.75,1,0,0
1,200,43.75,1,0,0
1,200,44.8125,1,0,0
1,200,48.25,2,0,0
1,200,40.8125,1,1,0
1,185,36.5625,1,1,0
1,200,40.9375,1,0,1
1,200,42.625,1,1,0
1,61,37.4375,1,0,0
1,200,44.375,2,0,0
1,200,42.4375,2,0,0
1,200,43.25,1,0,0
1,200,40.75,1,1,0
1,200,42.0625,1,1,1
1,200,48.25,2,0,1
1,200,41.3125,1,1,0
1,101,31.3125,1,0,0
1,200,39.6875,1,0,1
1,200,41.5625,1,1,1
1,200,47.3125,1,1,0
1,200,41.9375,1,0,0
1,200,40.0625,1,0,1
1,176,42.3125,1,1,0
1,200,48.1875,2,0,0
1,200,42.6875,1,1,0
1,200,47.3125,1,0,0
1,200,46.75,3,0,0
1,144,34.5,1,0,0
1,200,41.3125,1,0,0
1,185,43.9375,2,0,0
1,200,43.125,1,1,0
1,83,30.1875,1,0,0
1,130,43.4375,2,2,0
1,200,42.8125,2,0,0
1,146,43.125,2,1,0
1,185,45.9375,1,0,0
1,172,43.5625,1,0,1
1,200,43.375,1,1,0
1,200,44.25,1,1,1
1,200,38.3125,2,0,0
1,200,39.8125,1,0,0
1,200,43.3125,2,1,0
1,200,40.8125,1,1,1
1,200,41.3125,2,0,0
1,200,44.4375,2,0,0
1,200,45.4375,1,0,0
1,200,45.25,1,0,0
1,177,45.625,2,0,0
1,200,46.875,1,0,0
1,200,40.625,1,0,0
1,200,42.9375,1,0,0
1,200,42.3125,2,0,0
1,200,43.9375,1,0,0
1,200,45.6875,1,0,0
1,200,39.375,1,0,0
1,107,31.6875,1,0,0
1,200,49.75,2,0,0
1,200,45.125,1,1,0
1,200,41.3125,1,0,0
1,200,40.75,1,0,0
1,200,39.9375,1,0,0
1,200,48.3125,1,0,0
1,200,43.125,1,0,0
1,200,45.9375,2,0,0
1,200,49.75,2,0,2
1,121,32.5625,1,1,0
1,200,40.3125,1,0,0
1,88,30.5,1,0,0
1,200,50,2,0,0
1,200,38.875,1,0,0
1,200,46.875,2,0,0
1,200,46,2,0,0
1,200,48.625,1,0,0
1,200,42.75,1,0,0
1,200,38.1875,1,1,1
1,169,36.875,1,0,0
1,200,42.75,1,1,0
1,145,44.625,3,0,0
1,200,48.75,4,0,0
1,184,39.625,3,1,0
1,200,41.5625,1,0,0
1,200,46.125,1,0,0
1,200,44.6875,1,0,0
1,200,42.125,2,2,0
1,122,32.625,1,0,0
1,200,44.5625,1,1,0
1,200,45.8125,2,0,0
1,200,39.3125,1,1,0
1,200,39.4375,1,0,0
1,200,44.875,1,0,0
1,200,42.3125,2,0,0
1,200,43.625,1,0,0
1,107,31.6875,1,0,1
1,193,39.9375,1,0,0
1,200,42.375,1,1,1
1,196,45.5625,4,1,0
1,200,47.625,2,1,0
1,200,47.625,3,0,1
1,200,41.125,1,0,0
1,200,39.625,2,0,0
1,138,46.125,1,1,0
1,200,46.625,2,0,1
1,200,46.3125,2,0,1
1,200,46.3125,3,1,0
1,200,42.625,1,0,0
1,200,40.375,1,0,1
1,200,41.1875,1,0,1
1,59,38,1,1,1
1,196,37.8125,1,0,1
1,200,45.5,1,0,1
1,188,37.0625,1,0,0
1,139,37.25,1,1,0
1,200,39,1,1,0
1,200,45.8125,2,0,0
1,200,45.5,2,0,0
1,169,47.0625,3,0,1
1,146,39.5,1,0,0
1,200,44.9375,2,2,0
1,200,43.6875,2,0,0
1,200,46.125,1,0,1
1,129,33.0625,1,0,0
1,82,30.75,1,0,0
1,116,32.25,3,0,0
1,200,43.0625,2,1,0
1,200,44.0625,1,0,0
1,106,31.625,1,0,0
1,200,46.8125,2,0,0
1,200,43.1875,1,0,0
1,200,37.5,1,0,0
1,200,43.8125,1,0,0
1,200,48.5,2,1,0
1,185,44.25,1,0,1
1,200,44.8125,1,0,1
1,200,44.6875,1,0,0
1,200,39,2,0,1
1,200,44.9375,2,0,0
1,155,39.5,1,0,0
1,200,48.25,1,0,0
1,148,34.25,1,0,0
1,147,34.1875,1,0,0
1,146,40.9375,4,0,0
1,200,42,1,1,0
1,185,46.25,4,0,0
1,146,34.125,1,0,0
1,200,40.875,1,0,0
1,164,39.375,2,0,0
1,200,40.375,1,2,0
1,200,43.3125,1,0,0
1,185,37.625,1,1,0
1,200,40.625,1,0,0
1,200,45.8125,1,1,0
1,195,42.5,1,0,0
1,115,35.9375,0,0,0
1,200,45.375,2,1,0
1,200,40.375,2,0,0
1,200,37.9375,1,1,1
1,200,42.25,1,0,0
1,200,42.0625,1,1,0
1,184,39.5,1,0,0
1,176,36,0,0,0
1,200,40.75,1,0,0
1,173,41.875,1,0,0
1,200,41.875,2,0,0
1,200,45.1875,2,1,0
1,200,48.125,2,0,0
1,200,41.3125,1,0,0
1,200,42.0625,1,0,0
1,196,48.75,1,1,0
1,200,40.4375,1,0,0
1,155,35.125,1,0,0
1,184,44.8125,2,0,0
1,188,46.0625,2,0,0
1,200,42.4375,1,0,1
1,179,36.1875,1,0,0
1,200,44.25,1,0,0
1,130,33.125,1,1,0
1,162,35.6875,2,0,0
1,200,41.1875,1,1,0
1,200,47.0625,2,0,0
1,200,41.3125,1,1,0
1,168,35.5,1,1,0
1,200,44.3125,1,0,0
1,200,40.8125,1,1,0
1,192,49.5,3,0,0
1,153,34.5625,1,1,0
1,200,45.875,2,1,0
1,200,38.5,1,0,0
1,50,36.9375,1,0,0
1,137,33.5625,2,1,1
1,200,40.125,1,1,0
1,200,46,2,0,0
1,200,38.5625,1,0,0
1,132,33.25,3,0,0
1,200,40,1,1,0
1,73,29.5625,2,0,0
1,200,37.5,1,0,0
1,200,45.6875,1,0,0
1,162,40.5625,1,0,0
1,200,43.75,1,1,1
1,200,43.5625,2,0,1
1,38,34.6875,1,0,0
1,200,43.6875,1,0,0
1,200,39.5,1,0,0
1,200,43.75,1,0,1
1,200,42.8125,1,1,0
1,200,44.5625,2,1,0
1,196,41.1875,1,0,0
1,180,37.1875,1,0,0
1,200,43.9375,2,0,0
1,131,33.1875,1,0,1
1,200,41.0625,1,0,0
1,146,34.125,1,0,0
1,200,45,1,0,0
1,200,45.25,1,0,0
1,200,43,1,1,0
1,200,44,1,0,0
1,88,37.3125,1,0,1
1,200,48.5,1,0,0
1,184,49,1,1,0
1,200,42.875,1,0,0
1,156,36.875,2,0,0
1,200,42.5625,3,0,0
1,36,27.25,1,0,0
1,200,42.4375,1,0,1
1,200,38.8125,1,0,0
1,200,47.5625,2,1,0
1,200,46.5,2,0,0
1,200,42.25,1,0,0
1,200,43.75,2,0,0
1,161,45.4375,1,0,0
1,200,49,2,2,0
1,170,42.8125,1,0,0
1,185,40.6875,1,0,1
1,200,47.6875,1,0,0
1,180,37.9375,1,1,1
1,200,43.3125,1,1,0
1,160,35,1,0,0
1,121,44.125,1,1,0
1,200,42.5,1,0,0
1,200,45.1875,1,0,0
1,200,45.5625,2,0,0
1,200,49.1875,2,0,0
1,200,45.75,1,0,0
1,200,45.3125,2,0,1
1,166,44.6875,3,0,1
1,200,37.6875,1,0,0
1,200,42.375,1,0,0
1,200,41.4375,1,0,0
1,165,47.8125,2,1,0
1,200,39.5625,1,1,0
1,200,40.25,2,0,0
1,176,39.8125,1,0,0
1,200,44.0625,1,0,0
1,200,46.0625,1,1,0
1,200,45.125,1,0,0
1,200,44.5,1,0,0
1,200,45.5625,2,2,0
1,200,44.5,1,0,0
1,200,46.25,2,0,0
1,200,37.5625,2,0,0
1,200,47.75,1,0,0
1,154,41.3125,1,0,0
1,196,46,2,1,1
1,200,46.25,2,0,0
1,200,47.25,2,1,0
1,200,37.625,1,0,0
1,200,45.9375,2,0,0
1,200,43.75,1,0,0
1,200,44.125,2,1,1
1,200,49.75,1,1,1
1,200,42.875,1,0,0
1,200,41.5,1,2,0
1,200,38.3125,1,2,0
1,200,38.75,1,0,0
1,165,42,1,0,0
1,200,40.25,2,0,0
1,184,39.8125,2,1,0
1,169,43.3125,3,0,0
1,200,45.9375,2,0,0
1,200,43.3125,1,0,0
1,200,38.1875,1,1,0
1,200,39.125,1,0,0
1,200,44.9375,1,0,0
1,200,40.75,1,0,0
1,163,38.3125,1,0,0
1,196,43.125,1,0,0
1,200,44.0625,1,0,0
1,200,47.6875,1,0,0
1,92,37.6875,1,1,0
1,120,32.5,1,0,0
1,6,25.375,2,0,0
1,200,40.625,1,0,0
1,200,42.875,1,0,0
1,200,39.8125,1,0,0
1,200,49,2,0,0
1,169,43.5,1,0,1
1,145,34.0625,1,0,0
1,118,32.375,2,0,0
1,123,40.6875,1,0,1
1,200,46.5,2,0,0
1,200,42.75,1,0,0
1,200,39.375,1,1,0
1,200,45,2,0,0
1,184,41,1,0,0
1,200,39.6875,0,0,0
1,200,42.0625,1,0,0
1,200,37.875,1,0,0
1,200,45.9375,1,0,0
1,200,44.75,1,0,0
1,200,37.5,1,0,0
1,155,38.0625,1,0,0
1,200,42,1,0,0
1,200,43.8125,1,0,0
1,200,43.125,1,0,0
1,200,46.3125,2,0,0
1,200,42.125,1,1,0
1,200,47.125,2,0,1
1,200,45.0625,2,0,0
1,200,45,1,0,0
1,200,37.5625,1,0,0
1,200,44.5,1,0,1
1,200,40.5625,1,0,0
1,200,39.9375,1,0,0
1,200,45.5,1,0,0
1,200,46.8125,1,0,0
1,155,35.25,1,0,0
1,200,41.1875,1,0,0
1,138,36.3125,1,0,1
1,200,47.1875,1,0,0
1,165,43.4375,1,0,0
1,200,48.25,1,0,1
1,198,44.8125,2,0,0
1,200,41,1,0,0
1,200,47.9375,3,0,0
1,185,37.6875,1,1,0
1,122,32.625,1,0,0
1,200,47.5,2,0,0
1,105,31.5625,1,0,0
1,200,37.5,1,0,0
1,200,48.5,2,0,0
1,154,34.625,1,0,0
1,200,46.4375,2,0,0
1,200,47.125,2,0,1
1,200,39.8125,1,0,0
1,200,40.5,1,0,1
1,200,48.0625,2,0,0
1,200,43.0625,1,1,1
1,200,46.5625,2,1,0
1,200,41.25,1,0,0
1,200,49,1,0,1
1,200,46.5,2,0,0
1,200,40.5,1,0,0
1,171,37.875,1,1,1
1,138,39.125,2,0,0
1,200,37.5625,1,0,0
1,162,35.125,2,0,0
1,200,45.3125,2,0,0
1,200,43.3125,1,0,0
1,200,49.0625,2,1,0
1,185,36.5625,1,0,0
1,184,38,2,2,1
1,200,48.25,2,0,0
1,200,46.1875,1,0,0
1,200,50,3,0,1
1,200,46.6875,2,1,0
1,200,48.75,2,1,0
1,121,32.5625,1,0,0
1,154,34.625,1,0,0
1,200,48.5625,2,0,0
1,152,37.8125,1,0,1
1,184,37.5625,1,0,0
1,63,37.3125,1,0,0
1,200,47.9375,1,0,0
1,200,43.9375,1,1,0
1,200,40.4375,1,1,0
1,200,42.5,2,0,0
1,185,47.3125,3,0,0
1,192,43.3125,1,1,0
1,200,40.5625,1,1,0
1,200,48.375,3,0,1
1,185,37,1,1,0
1,184,41.3125,2,0,0
1,200,46.3125,1,1,0
1,200,41.375,2,0,0
1,200,44.3125,1,0,0
1,200,44.4375,1,0,0
1,200,44.8125,1,1,0
1,200,46,3,0,0
1,200,47.8125,2,1,1
1,185,38.75,1,0,0
1,200,45.125,1,0,0
1,200,42.1875,1,1,0
1,200,45.3125,3,0,0
1,200,46.375,3,0,1
1,160,40,1,0,0
1,200,45.4375,1,1,0
1,152,39.125,3,0,0
1,164,42.75,3,0,0
1,200,47.125,1,0,0
1,172,36.5,2,0,0
1,200,44.4375,3,1,0
1,200,39.4375,1,0,0
1,200,42.25,1,1,0
1,200,47.6875,3,0,0
1,200,41.625,2,0,0
1,162,37.25,1,0,0
1,200,47.5625,2,0,0
1,169,43.375,1,0,0
1,116,32.25,1,0,0
1,200,48.3125,1,0,0
1,200,46.9375,2,0,0
1,200,42.125,1,0,0
1,122,32.6875,1,0,0
1,121,35.0625,2,0,0
1,200,39.5625,1,1,0
1,165,37.875,2,0,0
1,200,46.75,2,1,0
1,147,36.1875,1,0,0
1,160,46.75,1,1,0
1,200,49.6875,4,0,0
1,200,44.875,1,1,0
1,200,41.5,1,2,1
1,153,44.625,2,0,0
1,177,43.3125,1,1,0
1,200,40.375,1,1,1
1,130,33.125,1,1,0
1,200,44,1,0,0
1,200,43.5,1,0,0
1,200,41,1,0,0
1,200,43.125,2,0,0
1,69,41.8125,4,0,1
1,200,41.5,2,0,0
1,200,49,1,0,0
1,62,28.875,1,0,0
1,200,48.375,3,0,0
1,200,43.125,2,0,0
1,98,31.125,1,0,0
1,169,36.3125,1,0,0
1,200,41.125,1,0,0
1,188,36.8125,1,0,0
1,200,46.3125,2,0,0
1,165,38.6875,1,0,0
1,200,45.8125,1,1,0
1,200,41.375,1,0,0
1,200,39.4375,1,0,0
1,200,45.125,1,0,0
1,200,49,2,0,0
1,200,43.3125,1,0,0
1,200,45.4375,1,0,0
1,200,43,1,0,1
1,200,38.4375,2,0,0
1,200,46.5,1,0,0
1,69,31.3125,1,0,0
1,184,39.625,2,0,0
1,200,37.75,1,0,0
1,184,41.8125,2,0,0
1,121,32.5625,1,1,1
1,200,38.9375,1,1,0
0,0,19.8125,1,1,0
1,200,38.6875,0,0,0
1,200,38.1875,1,0,0
1,200,39.9375,1,0,0
1,200,48.1875,2,0,0
1,184,43.0625,3,0,0
1,200,45.0625,3,0,0
1,200,37.75,1,0,0
1,56,28.5,2,1,0
1,200,44.625,2,0,0
1,147,34.1875,1,0,0
1,161,41.375,2,0,0
1,200,44.25,1,1,0
1,185,44.9375,2,0,0
1,200,47.5,1,0,0
1,163,39.3125,1,0,0
1,130,33.9375,1,0,0
1,200,49.5,3,0,0
1,200,44.8125,1,0,0
1,200,40.75,3,0,0
1,170,43.1875,2,0,0
1,200,41.8125,1,0,0
1,200,43.375,2,0,0
1,200,46.25,1,0,0
