Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds, Times Healed Vulnerable Ally, Times Healed Weaker Ally, Battle Length
1,164,47.75,0,0,0,0,0,20
1,184,49,3,1,0,1,1,18
1,184,49,1,1,0,1,1,22
1,106,44.125,3,1,0,1,0,21
1,200,44.75,1,4,0,1,0,25
1,153,41.4375,1,0,0,1,0,18
1,120,45,0,1,0,0,0,16
1,200,47.3125,2,0,0,2,0,29
1,195,41.125,0,1,0,0,0,21
1,200,47.75,1,1,0,1,1,22
1,153,43.3125,0,0,0,0,0,24
1,200,37.5,1,0,0,1,0,29
1,109,44.3125,1,0,0,0,0,18
1,62,40.4375,0,0,0,0,0,27
1,184,49,4,1,0,2,2,22
1,185,43.5625,3,0,0,3,0,25
1,120,41.125,0,2,1,0,0,21
1,200,48.3125,2,1,0,1,0,19
1,138,43.3125,1,1,0,1,1,22
1,179,46.625,4,1,0,4,2,23
1,155,43.375,1,0,0,1,1,17
1,60,37.625,1,1,0,1,1,25
1,77,35.6875,0,0,0,0,0,21
1,143,46.4375,2,1,1,1,0,26
1,200,44.0625,2,1,0,2,1,20
1,200,44.125,0,0,0,0,0,20
1,200,40.4375,1,3,0,1,1,23
1,83,38.75,2,1,0,0,0,25
1,76,42.25,0,1,1,0,0,27
1,200,42.3125,1,0,0,1,0,26
1,200,47.125,3,1,0,1,1,22
1,154,37.75,1,1,0,1,1,24
1,200,42.3125,1,0,0,1,1,20
1,170,43.6875,3,0,1,3,3,25
1,79,42.4375,0,0,1,0,0,22
1,107,42.375,1,0,0,0,0,24
1,184,49,3,0,1,2,0,18
1,200,42.5,1,0,0,1,1,21
1,185,47.375,1,0,0,1,0,23
1,121,44.0625,0,0,1,0,0,28
1,168,42.25,1,1,0,1,0,18
1,178,45,2,0,1,2,1,24
1,200,50,1,0,0,0,1,17
1,200,45.3125,2,2,0,2,2,29
1,200,46.0625,0,1,0,0,0,21
1,122,38.3125,0,0,0,0,0,22
1,169,40.3125,1,0,0,1,1,21
1,200,47.625,0,0,1,0,0,21
1,170,42.5625,1,0,0,1,1,18
1,179,46.75,0,1,1,0,0,23
1,132,45.75,1,1,0,0,0,22
1,111,44.4375,1,0,0,0,0,20
1,184,40.5625,1,2,0,1,0,27
1,176,46.5,0,1,0,0,0,24
1,89,43.0625,3,0,0,0,0,23
1,153,45.9375,2,1,0,1,1,17
1,185,48.25,2,0,0,1,0,20
1,200,49.0625,1,0,0,0,0,21
1,135,43.1875,0,2,0,0,0,28
1,200,47.5625,3,0,0,2,3,19
1,64,40.5625,1,1,2,0,0,29
1,67,39.8125,0,1,0,0,0,21
1,142,46.375,2,1,0,0,0,20
1,185,40.4375,2,1,0,2,0,22
1,74,41.125,1,1,0,0,0,30
1,185,44.6875,0,0,0,0,0,19
1,157,44.375,0,0,1,0,0,22
1,118,44.875,4,1,0,2,2,23
1,170,48.125,1,0,1,0,0,21
1,200,44.75,0,0,0,0,0,21
1,200,45.1875,2,0,0,2,2,23
1,200,47.125,2,0,0,1,2,20
1,200,49.0625,3,1,0,1,3,29
1,184,44.1875,0,0,0,0,0,21
1,200,48.0625,2,2,0,0,2,19
1,34,37.6875,0,0,0,0,0,20
1,154,40.0625,1,1,0,1,0,20
1,181,45.9375,0,0,1,0,0,20
1,123,45.1875,0,2,0,0,0,27
1,184,42.6875,2,0,0,2,0,20
1,200,37.5,1,1,0,1,1,27
1,170,41.125,2,0,0,2,2,26
1,182,41,0,0,1,0,0,19
1,141,43.3125,1,1,0,0,0,20
1,200,46.1875,1,0,1,1,1,19
1,132,45.75,1,0,0,1,1,19
1,184,43.1875,2,0,0,1,1,19
1,68,38.5625,1,0,0,1,0,26
1,117,42,0,0,0,0,0,27
1,150,46.875,5,1,1,0,0,23
1,104,42.125,0,2,0,0,0,21
1,160,47.5,2,1,0,0,0,23
1,200,46.125,0,1,0,0,0,16
1,154,37.5,1,1,0,1,1,24
1,100,41.8125,0,0,0,0,0,20
1,168,47,0,0,1,0,0,22
1,200,50,0,0,0,0,0,21
1,102,42.0625,1,0,0,0,0,23
1,200,47.8125,1,1,0,1,1,19
1,154,40.9375,1,0,0,1,1,17
1,190,44.0625,0,0,0,0,0,21
1,137,46.0625,0,0,0,0,0,20
1,163,47.6875,2,0,0,2,1,24
1,200,41.875,0,0,0,0,0,27
1,138,39.5625,1,1,0,1,0,17
1,192,49.5,0,2,0,0,0,20
1,151,46.9375,3,2,0,1,0,22
1,131,43.375,0,1,0,0,0,21
1,138,39.375,0,0,0,0,0,19
1,172,39.625,0,1,0,0,0,22
1,142,42.625,1,1,0,1,0,22
1,175,43.625,1,0,0,1,0,31
1,154,38.375,1,1,1,1,1,25
1,185,47.3125,1,0,0,0,0,25
1,200,49.0625,0,0,0,0,0,18
1,184,43.9375,2,1,0,2,2,21
1,122,40.625,2,1,0,2,0,29
1,90,41.1875,2,0,0,1,0,23
1,185,45.25,1,1,1,1,0,17
1,200,48.3125,1,0,0,0,1,23
1,193,40.0625,1,0,0,1,1,20
1,185,42.3125,0,0,0,0,0,23
1,200,46.875,2,0,1,2,2,18
1,136,46,0,0,0,0,0,24
1,200,44.1875,0,0,0,0,0,19
1,0,33.625,0,1,0,0,0,23
1,127,45.4375,1,1,0,0,0,21
1,149,44.8125,0,0,1,0,0,25
1,122,35.0625,2,0,0,2,1,24
1,123,43.8125,1,1,0,0,0,22
1,155,47.1875,3,0,0,0,2,20
1,112,41.5625,0,0,0,0,0,21
1,200,50,1,1,0,0,0,27
1,200,41.5625,0,1,0,0,0,36
1,147,46.6875,3,1,0,1,1,25
1,200,42.375,1,1,0,1,1,21
1,192,45.375,2,0,1,1,1,21
1,185,41.375,0,1,1,0,0,22
1,200,49.0625,0,0,0,0,0,16
1,184,43.25,0,0,0,0,0,22
1,93,41.875,2,1,0,1,1,19
1,75,40.875,0,1,0,0,0,28
1,119,42.1875,1,1,0,1,0,26
1,200,41.6875,0,1,0,0,0,29
1,200,49.25,1,0,0,0,1,22
1,127,45.4375,0,1,0,0,0,23
1,68,41.3125,0,1,0,0,0,32
1,125,45.3125,1,0,1,0,0,23
1,122,45.125,2,0,0,1,1,21
1,98,42.6875,0,2,0,0,0,24
1,185,36.5625,0,2,0,0,0,26
1,200,45.4375,3,0,0,2,3,21
1,136,45.6875,1,1,0,0,0,27
1,200,45.125,0,1,0,0,0,19
1,200,42.25,0,1,0,0,0,21
1,185,49.0625,2,0,0,2,1,17
1,147,43.875,0,0,0,0,0,23
1,184,43.3125,0,1,0,0,0,20
1,200,46.25,3,0,1,0,2,24
1,154,44.8125,0,0,0,0,0,33
1,168,44.875,2,1,0,1,1,23
1,200,45.6875,2,1,0,2,1,20
1,158,47.375,2,0,0,0,0,22
1,169,42.4375,1,0,0,1,1,19
1,131,43.6875,0,0,0,0,0,22
1,169,46.0625,1,0,0,0,0,25
1,123,40.8125,0,0,0,0,0,19
1,72,38.125,0,1,0,0,0,21
1,85,42.8125,3,1,0,0,0,29
1,184,43.25,2,1,1,2,0,30
1,172,48.25,1,1,0,0,0,24
1,200,49.1875,2,1,2,1,1,22
1,134,42.9375,0,1,1,0,0,23
1,82,42.625,3,0,1,0,0,25
1,200,47.9375,1,1,0,1,1,20
1,70,37,0,0,0,0,0,24
1,200,45.5625,0,1,1,0,0,25
1,185,40,2,0,0,2,0,28
1,155,46,2,1,0,2,1,25
1,156,40.5,0,1,0,0,0,21
1,200,49.3125,2,0,0,2,1,19
1,170,47.8125,1,1,0,0,1,16
1,45,39.375,0,0,0,0,0,22
1,191,49.4375,0,0,1,0,0,25
1,197,49.8125,2,0,0,0,0,25
1,168,44.9375,2,1,0,1,0,23
1,108,44.25,1,0,0,0,0,18
1,200,49.0625,2,1,1,0,0,30
1,178,46.5625,2,1,0,2,0,23
1,185,46,1,1,1,1,0,26
1,200,40.375,2,1,0,2,0,24
1,135,43.6875,1,1,1,1,1,28
1,184,48.8125,2,0,0,1,2,22
1,138,35.75,1,0,0,1,1,23
1,51,40.6875,0,0,0,0,0,32
1,200,39.9375,1,0,0,1,1,23
1,200,47.875,2,0,0,1,1,21
1,200,48.25,1,2,1,1,0,27
1,80,41.5625,1,2,0,0,0,26
1,200,50,2,1,0,2,1,33
1,123,44.8125,2,1,1,1,1,19
1,82,38.75,0,0,0,0,0,23
1,170,42.375,0,0,0,0,0,19
1,95,39.5,0,1,0,0,0,24
1,200,45.9375,2,0,0,2,2,21
1,181,44,1,0,0,1,0,25
1,185,36.5625,1,0,1,1,0,23
1,154,46.875,2,0,0,1,1,21
1,139,46.1875,4,0,0,1,3,18
1,147,45.625,3,0,0,3,1,33
1,148,46.75,4,1,0,0,0,26
1,108,44.25,3,1,0,0,0,21
1,17,38.5625,4,1,0,0,0,26
1,104,39.125,0,1,0,0,0,23
1,88,42.5625,1,1,0,0,0,22
1,200,43.9375,1,0,0,1,1,21
1,200,41.125,0,0,0,0,0,20
1,79,39.4375,2,1,0,2,1,22
1,200,46.125,0,0,0,0,0,19
1,110,41.5,0,0,1,0,0,18
1,101,40.875,0,1,0,0,0,18
1,103,43.9375,1,0,0,0,0,21
1,181,48.8125,0,0,2,0,0,20
1,185,44.75,1,0,0,1,1,24
1,168,38.4375,1,0,0,1,0,23
1,123,42.25,0,0,0,0,0,26
1,200,49.6875,3,0,0,1,3,18
1,185,42.5,1,0,0,1,1,15
1,85,40.0625,1,0,0,1,0,21
1,94,43.375,0,0,0,0,0,17
1,153,41.5,2,0,0,2,1,25
1,195,38.25,1,1,0,1,0,31
1,108,44.25,2,1,0,1,2,22
1,185,40.8125,1,0,0,1,0,23
1,200,50,0,1,0,0,0,27
1,82,39.6875,0,1,0,0,0,19
1,95,43.4375,3,0,0,0,0,23
1,200,43.3125,2,0,0,1,0,26
1,151,40.25,0,1,0,0,0,25
1,200,48,1,0,1,1,0,23
1,0,37.5,1,0,2,0,0,22
1,131,44.25,2,2,0,1,0,23
1,200,46.125,0,1,1,0,0,23
1,138,45.9375,2,1,0,1,0,17
1,163,47.6875,3,0,0,2,0,20
1,140,46.25,1,1,0,1,0,22
1,154,42.4375,1,0,1,1,0,31
1,158,42.6875,1,0,0,1,0,25
1,200,42.25,0,0,0,0,0,26
1,200,47.625,1,0,0,1,1,19
1,164,45.5,1,3,1,1,0,26
1,171,45.9375,1,1,0,0,0,16
1,118,42,0,0,0,0,0,19
1,136,46,3,1,1,0,0,25
1,168,48,2,0,0,0,2,24
1,110,38.5625,0,2,0,0,0,21
1,153,47.0625,3,0,1,2,3,18
1,56,38.0625,0,0,1,0,0,21
1,137,34.6875,1,0,1,1,0,22
1,156,42.375,0,0,0,0,0,17
1,155,35.25,1,0,0,1,1,24
1,200,44.1875,3,2,0,0,0,27
1,200,44.9375,2,0,0,2,1,26
1,79,40.0625,1,1,0,1,0,22
1,91,43.1875,3,1,0,1,0,21
1,190,43.5625,0,0,0,0,0,19
1,200,40.25,1,0,0,1,0,24
1,43,38.125,2,0,0,1,0,31
1,179,48.6875,5,0,0,2,2,29
1,125,41.6875,1,0,0,1,0,24
1,155,47.1875,4,1,0,1,0,21
1,132,45.75,0,0,0,0,0,18
1,185,42.75,2,1,1,2,1,32
1,200,46.6875,1,2,0,1,1,21
1,200,50,2,0,0,1,0,21
1,200,42.3125,0,0,0,0,0,22
1,200,46.4375,0,1,0,0,0,27
1,169,40.25,1,2,0,1,1,20
1,108,42.5625,1,0,0,0,1,20
1,72,42,0,0,0,0,0,26
1,200,46.6875,0,0,0,0,0,22
1,190,47.375,0,0,2,0,0,23
1,200,46.0625,0,2,0,0,0,17
1,138,46.125,1,0,0,0,0,21
1,153,40.25,0,0,1,0,0,21
1,179,43.0625,1,0,0,1,1,22
1,138,38.625,1,1,0,1,1,24
1,200,46.75,2,1,0,1,2,21
1,200,44.8125,1,1,0,1,0,20
1,143,40.75,0,0,0,0,0,19
1,157,45.8125,2,0,0,0,0,37
1,194,44,1,0,0,0,0,23
1,74,37.25,0,0,0,0,0,28
1,200,49.5,0,1,0,0,0,19
1,200,44.625,0,0,0,0,0,23
1,184,44.9375,1,1,0,1,0,19
1,170,43.125,1,1,0,1,0,25
1,200,43.8125,2,0,0,2,1,24
1,102,43.875,0,2,0,0,0,27
1,200,40.375,1,0,0,1,1,22
1,170,48.125,3,1,0,1,0,26
1,18,38.625,3,0,0,0,0,25
1,161,39.9375,1,0,0,1,0,22
1,143,46.4375,3,2,0,0,0,24
1,200,43.375,1,0,0,1,1,24
1,118,37.875,1,1,1,1,0,25
1,108,44.25,4,1,0,1,0,23
1,103,43.9375,1,0,0,0,0,21
1,147,42.9375,1,2,1,1,0,24
1,200,43.0625,0,0,0,0,0,17
1,152,45.4375,2,1,0,1,0,29
1,93,43.3125,2,0,0,1,1,23
1,200,46.6875,1,1,0,0,1,21
1,200,47,2,0,0,1,1,20
1,166,40.9375,0,0,0,0,0,22
1,200,48,0,0,0,0,0,23
1,184,49,3,0,0,0,2,23
1,48,40.5,0,0,0,0,0,23
1,135,44.9375,2,0,0,0,0,20
1,168,39.25,1,0,0,1,0,22
1,200,39.25,1,1,1,1,1,23
1,200,42.125,0,1,0,0,0,21
1,200,45.125,1,0,1,1,0,17
1,71,41,1,0,0,1,0,21
1,86,42.875,2,0,1,0,0,25
1,170,41.3125,0,0,0,0,0,19
1,138,40.375,1,0,0,1,0,22
1,179,46,0,1,0,0,0,21
1,149,44,2,0,0,2,0,21
1,171,44.3125,0,0,0,0,0,18
1,136,46,3,0,1,0,0,26
1,200,50,1,0,0,0,0,28
1,166,39.125,0,1,0,0,0,22
1,177,43.375,1,0,0,1,0,22
1,200,49,2,0,1,0,2,23
1,75,42.1875,0,1,0,0,0,21
1,185,49.0625,2,2,0,0,0,28
1,200,47.0625,2,0,0,0,0,18
1,92,41.25,0,0,1,0,0,19
1,168,48,2,1,0,2,1,20
1,200,47,0,1,0,0,0,24
1,184,49,1,0,0,0,0,23
1,96,43.5,3,1,1,0,0,24
1,137,44.125,0,0,1,0,0,23
1,46,38.1875,2,1,0,2,0,21
1,200,50,3,0,0,0,0,24
1,196,48.8125,1,0,0,0,0,19
1,35,39.6875,0,1,0,0,0,21
1,200,44.0625,1,0,0,1,1,21
1,136,44.125,2,0,0,0,0,22
1,156,40.5,0,0,0,0,0,25
1,200,46.4375,3,0,0,3,1,27
1,185,49.0625,2,0,1,0,0,19
1,93,43.3125,3,2,0,2,1,20
1,129,38.3125,1,0,0,1,0,27
1,106,42.875,2,0,0,2,1,20
1,179,48.6875,3,1,0,2,1,22
1,179,43,1,0,0,1,0,23
1,156,40.3125,0,0,0,0,0,19
1,185,49.0625,1,2,0,0,0,23
1,169,43.875,2,0,0,1,0,20
1,193,46.8125,3,0,0,2,0,22
1,200,45.625,1,1,0,1,0,23
1,126,45.375,2,0,0,0,0,20
1,54,38.9375,1,0,0,0,0,21
1,200,46.0625,0,1,0,0,0,19
1,163,43.75,0,0,0,0,0,20
1,200,47.8125,3,0,0,2,2,27
1,200,40.875,0,1,0,0,0,24
1,200,44.0625,1,1,0,1,1,19
1,200,46.875,1,1,0,1,0,19
1,161,46.1875,1,0,0,0,0,18
1,74,40.1875,0,0,0,0,0,22
1,30,37.375,0,0,0,0,0,20
1,151,45.1875,2,0,0,1,0,20
1,195,45.0625,1,1,0,1,0,25
1,69,41.8125,1,0,1,1,0,27
1,200,44.375,1,1,0,1,1,20
1,148,41.5625,1,2,0,1,0,26
1,165,43.9375,0,1,0,0,0,18
1,169,43.25,0,2,0,0,0,28
1,200,49.0625,2,0,0,0,0,24
1,31,38.5,1,1,0,0,1,24
1,96,43.5,4,0,1,0,0,24
1,200,46.6875,0,1,0,0,0,21
1,185,44,2,0,0,2,0,19
1,122,45.125,6,0,0,3,0,24
1,101,43.8125,0,0,0,0,0,25
1,200,44.875,2,1,0,2,2,18
1,157,43.4375,0,1,0,0,0,24
1,184,47.5625,2,0,0,0,0,25
1,82,40.625,0,1,0,0,0,20
1,187,46.875,1,1,0,0,0,17
1,200,44.3125,1,0,0,1,1,23
1,200,40.8125,0,0,0,0,0,30
1,170,41.3125,0,1,0,0,0,23
1,200,50,1,0,0,0,0,20
1,63,41.4375,0,0,0,0,0,23
1,148,45.3125,0,0,1,0,0,21
1,177,38.5,1,1,0,1,0,23
1,200,49,0,1,0,0,0,21
1,140,41.6875,1,1,0,1,0,23
1,153,47.0625,4,0,1,2,2,29
1,62,38.5,6,0,0,2,0,36
1,158,46.375,0,1,1,0,0,17
1,91,39.5625,1,1,0,1,1,17
1,103,42.8125,1,0,0,1,0,34
1,132,42.5,0,0,0,0,0,24
1,127,45.4375,1,1,2,0,0,21
1,122,45.125,1,0,0,0,0,21
1,200,45.9375,1,0,0,1,1,24
1,200,49,2,2,0,0,0,22
1,200,42.375,2,1,1,2,2,27
1,115,43.75,2,1,0,0,0,20
1,80,41.5625,2,0,0,0,0,25
1,106,43.8125,2,2,1,1,1,20
1,154,47,1,1,0,1,0,22
1,144,35.8125,0,1,0,0,0,20
1,139,45.0625,2,0,0,2,2,25
1,155,41,1,1,0,1,0,24
1,102,40.0625,0,0,0,0,0,21
1,173,42.125,0,1,0,0,0,24
1,55,40.9375,1,1,0,0,0,25
1,116,35.4375,1,0,0,1,0,24
1,163,46.9375,1,0,0,1,0,22
1,169,39.4375,1,2,0,1,1,21
1,179,48.6875,2,1,0,1,2,29
1,72,41.0625,1,0,0,0,0,24
1,200,49.5,1,0,0,0,1,22
1,125,43,1,0,0,1,0,17
1,200,50,2,1,0,1,2,23
1,184,42.875,1,0,0,1,0,22
1,200,48.0625,0,1,0,0,0,20
1,73,42.0625,0,2,0,0,0,20
1,126,44.375,1,0,0,0,0,20
1,200,50,0,0,0,0,0,19
1,154,47.125,2,0,0,0,0,24
1,200,48.375,2,0,0,1,0,26
1,200,48.0625,0,0,0,0,0,18
1,173,48.3125,2,1,0,2,0,28
1,200,45.9375,2,1,0,2,0,19
1,184,41.5625,2,0,0,2,1,24
1,183,47,0,1,2,0,0,15
1,118,44.875,2,0,0,0,0,21
1,151,46.9375,2,1,3,0,0,29
1,101,42.5625,2,1,2,1,1,26
1,185,49.0625,4,0,0,1,0,24
1,176,47.0625,0,0,0,0,0,25
1,141,39.6875,0,0,0,0,0,25
1,167,42.125,0,1,0,0,0,21
1,200,50,2,1,2,1,1,27
1,200,44.3125,1,0,0,1,1,21
1,200,50,2,1,1,1,1,20
1,165,47.8125,1,1,0,0,0,24
1,200,42.8125,2,1,0,2,1,26
1,168,48,1,0,1,0,1,19
1,200,44.125,0,0,0,0,0,21
1,169,48.0625,3,0,0,1,2,22
1,178,45.6875,3,0,0,3,0,27
1,134,33.375,1,1,0,1,1,21
1,200,47.875,1,0,2,1,0,21
1,184,49,1,1,0,0,0,25
1,200,45.5625,2,0,2,2,2,21
1,168,43.875,1,1,0,1,0,24
1,200,44.5,1,0,0,1,0,20
1,137,38.625,1,0,0,1,0,22
1,200,44.3125,1,0,0,1,1,21
1,124,45.25,0,0,0,0,0,26
1,135,44,0,1,0,0,0,21
1,200,50,0,0,1,0,0,21
1,119,44.9375,1,2,0,0,0,28
1,154,42.6875,1,3,0,1,0,17
1,101,43.8125,0,0,0,0,0,21
1,155,39.5,0,0,0,0,0,18
1,200,47.375,1,0,1,1,1,24
1,200,45.4375,2,1,0,2,1,26
1,200,41.5,1,0,0,1,0,29
1,144,37.875,0,0,0,0,0,24
1,200,46.8125,1,0,0,1,0,25
1,200,44.3125,1,0,1,1,1,22
1,109,37.625,0,0,0,0,0,21
1,163,40.75,2,0,0,2,2,24
1,162,39.9375,0,1,0,0,0,24
1,122,45.125,3,0,0,1,0,20
1,125,45.3125,5,0,0,1,0,27
1,86,42.875,1,0,0,0,0,20
1,101,43.8125,1,0,0,0,0,31
1,200,46.8125,2,1,0,2,2,20
1,200,45.9375,2,0,0,2,0,23
1,153,46.9375,3,0,0,2,0,26
1,154,44.625,1,0,0,1,0,20
1,137,45.875,2,0,0,1,2,22
1,184,42.25,1,0,0,1,1,20
1,187,48.25,2,2,1,1,0,19
1,200,40.0625,1,0,0,1,0,30
1,137,42.9375,2,0,0,2,2,19
1,196,41.0625,0,1,0,0,0,26
1,193,45.5625,2,0,0,2,0,20
1,200,49,1,0,0,0,1,28
1,200,50,1,0,0,0,1,22
1,185,47.9375,2,0,1,2,2,23
1,114,43.625,2,2,1,2,0,26
1,103,43.5,0,0,0,0,0,27
1,200,50,0,1,0,0,0,20
1,187,42.4375,2,0,0,0,0,18
1,168,48,3,0,0,1,2,20
1,185,48.75,2,0,0,1,0,24
1,200,46.25,1,0,0,1,0,20
1,194,46.625,2,1,0,2,0,22
1,61,39,1,0,0,0,0,21
1,75,42.1875,2,0,0,1,0,24
1,185,49.0625,3,0,0,0,3,22
1,136,39.875,1,0,0,1,1,23
1,137,46.0625,2,0,0,1,2,17
1,200,39.625,1,1,0,1,1,23
1,200,46.8125,2,0,1,1,0,24
1,200,47.0625,0,1,1,0,0,20
1,200,47.0625,2,0,0,0,0,21
1,200,48.6875,0,0,0,0,0,18
1,200,49.5,2,1,0,2,0,19
1,200,50,3,1,0,1,3,19
1,149,44.875,0,2,0,0,0,17
1,200,46.25,1,1,0,1,1,27
1,155,45.9375,2,2,0,1,0,20
1,200,43.75,0,1,0,0,0,22
1,135,38.6875,1,2,0,1,0,26
1,200,45.625,1,0,0,1,1,27
1,200,50,0,0,0,0,0,19
1,140,40.4375,0,1,0,0,0,24
1,190,49.375,3,1,0,2,0,28
1,200,47.25,0,0,0,0,0,27
1,200,46.0625,0,0,1,0,0,22
1,165,45.25,3,2,0,3,0,26
1,158,43.5,0,3,0,0,0,19
1,170,48.125,0,0,0,0,0,20
1,195,41.0625,0,2,0,0,0,24
1,176,40.8125,1,0,0,1,1,23
1,124,45.25,4,1,1,2,1,22
1,126,44.375,3,0,0,2,0,27
1,70,38.9375,0,0,0,0,0,21
1,118,41.9375,1,1,1,1,0,31
1,156,43.9375,1,1,0,1,0,25
1,154,42.1875,0,0,0,0,0,19
1,154,41.3125,0,1,0,0,0,15
1,200,42.8125,0,1,0,0,0,22
1,200,44.8125,0,0,0,0,0,25
1,200,49.625,1,0,0,0,1,25
1,75,42.0625,2,1,0,1,0,22
1,133,43,1,0,1,0,0,27
1,200,41.4375,1,0,0,1,1,22
1,153,47.0625,1,0,0,0,0,23
1,137,40.0625,1,0,1,1,0,25
1,49,40.5625,1,1,0,0,0,25
1,57,41.0625,4,0,0,1,0,28
1,129,38.75,0,1,0,0,0,22
1,155,42.4375,0,1,0,0,0,21
1,200,42.4375,1,0,0,1,0,22
1,200,40.875,1,0,0,1,0,24
1,200,45.4375,1,0,0,1,1,21
1,197,49.8125,2,1,0,0,0,23
1,185,40.875,2,0,0,2,1,22
1,200,45.8125,2,0,0,2,2,26
1,127,43.0625,1,2,0,0,0,22
1,135,43.0625,0,2,0,0,0,20
1,121,43.375,2,1,0,1,2,23
1,107,36.625,0,0,0,0,0,21
1,200,45.5625,0,2,0,0,0,21
1,139,46.1875,4,0,0,3,0,27
1,200,45.5,1,0,0,1,0,24
1,145,46.5625,2,1,1,1,0,20
1,153,47.0625,2,0,0,1,0,19
1,161,44.25,1,0,0,1,1,25
1,167,44.25,1,0,1,1,0,26
1,154,39.4375,1,0,0,1,1,19
1,200,49,2,0,0,0,1,19
1,155,40.3125,0,0,0,0,0,20
1,200,39.5,1,1,0,1,1,22
1,200,47.1875,3,0,1,0,1,22
