Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds, Times Healed Vulnerable Ally, Times Healed Weaker Ally, Battle Length
0,0,17.3125,0,0,0,0,0,37
1,99,37.375,0,0,0,0,0,41
0,0,5.6875,0,0,0,0,0,29
0,0,12.5,0,0,0,0,0,42
0,0,20.6875,1,1,0,1,0,47
0,0,2.5,0,0,0,0,0,23
0,0,21.75,0,1,0,0,0,45
0,0,20.75,0,1,0,0,0,43
0,0,24.375,0,0,0,0,0,40
1,200,50,0,1,0,0,0,21
1,84,35.5,0,0,0,0,0,40
1,185,48.125,0,0,0,0,0,29
1,4,25.5,0,0,0,0,0,41
0,0,18.25,0,0,0,0,0,37
1,137,42.125,0,0,0,0,0,40
0,0,21.6875,0,0,0,0,0,53
0,0,11.5,0,0,0,0,0,24
0,0,11.4375,0,0,0,0,0,25
0,0,22.875,0,0,0,0,0,41
0,0,21.1875,0,0,0,0,0,40
0,0,3.25,0,0,0,0,0,23
0,0,22.75,1,0,0,1,0,40
0,0,22.5625,1,0,0,1,0,45
0,0,21.75,0,0,0,0,0,47
0,0,0.875,0,0,0,0,0,29
1,122,40.25,0,0,0,0,0,37
0,0,21.6875,1,1,0,1,0,47
1,119,39.875,0,0,0,0,0,39
1,79,34.875,1,0,0,1,0,45
0,0,4.625,1,0,0,1,0,30
1,200,50,0,0,0,0,0,19
1,46,30.75,0,0,0,0,0,43
0,0,16.75,0,0,0,0,0,33
0,0,6.4375,0,0,0,0,0,30
1,200,50,0,0,0,0,0,23
0,0,20.1875,0,0,0,0,0,42
0,0,24,0,0,0,0,0,43
0,0,7.25,0,0,0,0,0,34
0,0,3.75,0,0,0,0,0,33
0,0,6.75,0,0,0,0,0,30
0,0,19.875,0,0,0,0,0,47
0,0,5.3125,0,0,0,0,0,30
0,0,2,0,0,0,0,0,28
0,0,4.5,0,0,0,0,0,28
0,0,2.1875,0,1,0,0,0,27
0,0,16.375,0,0,0,0,0,34
1,34,29.25,0,1,0,0,0,41
0,0,1.5625,0,0,0,0,0,31
0,0,15.75,0,0,0,0,0,36
0,0,4.75,0,0,0,0,0,40
1,131,41.375,0,0,0,0,0,25
0,0,22.8125,0,0,0,0,0,37
0,0,21.5,0,0,0,0,0,36
0,0,14,0,0,0,0,0,29
0,0,1.875,0,0,0,0,0,19
0,0,3.4375,0,0,0,0,0,34
1,108,38.5,0,0,0,0,0,38
1,36,29.5,0,0,0,0,0,48
0,0,18.0625,0,0,0,0,0,38
0,0,19.75,0,0,0,0,0,37
1,9,26.125,0,2,0,0,0,63
1,200,50,0,0,0,0,0,27
0,0,14.4375,0,0,0,0,0,35
0,0,20.75,0,0,0,0,0,42
0,0,23.9375,0,0,0,0,0,42
0,0,3.875,0,0,0,0,0,30
0,0,1.5,0,0,0,0,0,27
0,0,23.75,0,0,0,0,0,46
0,0,3.25,0,0,0,0,0,27
0,0,1.75,0,0,0,0,0,22
1,118,39.75,0,0,0,0,0,29
0,0,0,0,0,0,0,0,29
0,0,21.1875,0,0,0,0,0,42
0,0,20.4375,0,1,0,0,0,37
0,0,8.125,0,0,0,0,0,41
0,0,9.6875,0,1,0,0,0,29
0,0,8.6875,0,0,0,0,0,36
1,200,50,0,0,0,0,0,17
0,0,16,0,1,0,0,0,37
0,0,6.25,0,0,0,0,0,28
0,0,12,0,0,0,0,0,39
1,16,27,0,0,0,0,0,36
0,0,7.0625,0,0,0,0,0,24
0,0,14.8125,0,0,0,0,0,37
0,0,21.3125,0,0,0,0,0,44
0,0,8.4375,0,0,0,0,0,39
0,0,2.75,0,0,0,0,0,35
0,0,15.4375,0,1,0,0,0,35
0,0,9.8125,0,0,0,0,0,29
0,0,14.4375,0,0,0,0,0,41
0,0,19.8125,0,0,0,0,0,54
0,0,15.0625,0,0,0,0,0,27
0,0,7.9375,0,0,0,0,0,30
1,186,48.25,0,0,0,0,0,32
0,0,6.5625,0,0,0,0,0,27
0,0,7.625,0,0,0,0,0,22
0,0,14.9375,1,0,0,1,0,57
0,0,19.4375,0,0,0,0,0,49
0,0,18.125,0,0,0,0,0,39
1,200,50,0,0,0,0,0,20
0,0,13.75,0,0,0,0,0,42
1,28,28.5,0,0,0,0,0,40
1,185,48.125,0,0,0,0,0,25
0,0,6.375,0,0,0,0,0,26
1,15,26.875,1,0,0,1,1,45
0,0,18.125,0,1,0,0,0,38
0,0,5.25,0,0,0,0,0,25
0,0,20.9375,0,0,0,0,0,39
1,104,38,0,1,0,0,0,35
0,0,3.4375,0,0,0,0,0,30
0,0,10,0,0,0,0,0,33
1,2,25.25,0,0,0,0,0,47
0,0,13.25,0,0,0,0,0,25
0,0,3.5,0,0,0,0,0,26
0,0,1.5,0,0,0,0,0,36
0,0,7.75,0,0,0,0,0,38
1,37,29.625,0,0,0,0,0,43
1,43,30.375,0,0,0,0,0,36
0,0,3.4375,0,0,0,0,0,25
0,0,7.3125,0,0,0,0,0,29
0,0,11.25,0,0,0,0,0,30
0,0,18.8125,0,0,0,0,0,40
1,134,41.75,0,1,0,0,0,39
1,23,27.875,1,0,0,1,0,42
0,0,24.25,1,0,0,1,0,47
1,186,48.25,0,0,0,0,0,27
0,0,0.75,0,0,0,0,0,30
0,0,7.25,0,1,0,0,0,27
0,0,17.9375,0,0,0,0,0,44
0,0,4.125,0,0,0,0,0,29
0,0,4.25,0,0,0,0,0,24
1,53,31.625,0,0,0,0,0,42
0,0,7.625,0,0,1,0,0,34
0,0,13.4375,0,0,0,0,0,29
0,0,0,0,0,0,0,0,38
0,0,22.9375,0,0,0,0,0,64
0,0,0,0,0,0,0,0,30
1,200,50,0,0,0,0,0,27
0,0,10.25,0,0,0,0,0,32
0,0,14.9375,0,0,0,0,0,24
0,0,7.1875,0,1,0,0,0,30
0,0,3.5,0,0,0,0,0,28
0,0,0,0,0,0,0,0,24
1,184,48,0,0,0,0,0,27
0,0,18.8125,0,0,0,0,0,43
1,38,29.75,0,0,0,0,0,44
1,163,45.375,0,0,0,0,0,32
0,0,3.8125,0,0,0,0,0,44
1,43,30.375,0,0,0,0,0,46
1,27,28.375,0,1,0,0,0,38
1,200,50,0,0,0,0,0,25
0,0,21.9375,0,0,0,0,0,50
0,0,2.75,0,0,0,0,0,26
0,0,21.875,0,0,0,0,0,44
0,0,18.125,0,0,0,0,0,34
0,0,10.0625,0,0,0,0,0,27
0,0,6.6875,0,0,0,0,0,45
0,0,3.75,1,0,0,0,1,40
1,187,48.375,0,0,0,0,0,30
0,0,6.1875,0,0,0,0,0,24
0,0,7.6875,0,0,0,0,0,37
1,185,48.125,0,0,0,0,0,37
0,0,6.5,0,0,0,0,0,31
1,200,50,0,0,0,0,0,20
0,0,4.75,0,0,0,0,0,22
0,0,14.3125,0,0,0,0,0,35
0,0,6.8125,0,0,0,0,0,24
0,0,5.25,0,0,0,0,0,22
0,0,18.75,0,0,0,0,0,41
0,0,11.625,0,1,0,0,0,40
1,186,48.25,0,0,1,0,0,28
0,0,10.25,0,0,0,0,0,29
0,0,13.5,0,0,0,0,0,34
0,0,19.875,1,0,0,1,0,48
0,0,5.0625,0,0,0,0,0,35
0,0,10.8125,0,0,0,0,0,36
0,0,17.5625,0,0,0,0,0,41
0,0,2.9375,0,0,0,0,0,30
0,0,7.75,1,0,0,1,0,29
0,0,7.6875,0,0,0,0,0,28
0,0,4.9375,0,0,0,0,0,29
0,0,1.125,1,0,0,1,0,34
1,73,34.125,0,0,0,0,0,40
0,0,14.3125,0,0,0,0,0,31
0,0,19.875,0,0,0,0,0,38
0,0,7.25,0,0,0,0,0,30
0,0,16.5625,0,0,0,0,0,28
0,0,17.375,0,0,0,0,0,41
1,200,50,0,0,0,0,0,28
0,0,2.4375,0,0,0,0,0,26
0,0,10.3125,0,1,0,0,0,27
0,0,5.25,0,0,0,0,0,23
0,0,11.0625,0,0,0,0,0,30
0,0,21.6875,0,1,0,0,0,48
0,0,22.8125,0,1,0,0,0,55
0,0,8.125,0,0,0,0,0,27
0,0,2.875,0,0,0,0,0,28
0,0,9.125,0,0,0,0,0,27
1,145,43.125,0,0,0,0,0,38
0,0,3.375,0,0,0,0,0,43
0,0,17.3125,0,0,0,0,0,50
1,200,50,0,0,1,0,0,30
1,200,50,0,0,0,0,0,23
0,0,12.375,0,0,0,0,0,26
0,0,16.1875,0,0,0,0,0,26
0,0,8.625,0,1,0,0,0,32
0,0,11.6875,0,0,0,0,0,38
0,0,21.1875,0,1,1,0,0,46
1,98,37.25,0,0,0,0,0,43
1,41,30.125,0,0,0,0,0,41
0,0,20.125,0,0,0,0,0,42
1,13,26.625,0,0,0,0,0,59
0,0,17.125,0,0,0,0,0,36
1,10,26.25,1,0,0,1,0,46
0,0,11.6875,0,0,0,0,0,22
1,161,45.125,0,0,0,0,0,24
1,200,50,1,0,1,1,1,25
0,0,3.6875,0,0,0,0,0,41
1,155,44.375,0,0,0,0,0,28
0,0,23.0625,0,0,0,0,0,48
0,0,7.3125,0,0,0,0,0,42
0,0,13.9375,0,0,0,0,0,32
0,0,6.8125,0,0,1,0,0,35
0,0,13.5,0,1,0,0,0,26
1,200,50,0,1,0,0,0,24
0,0,6.8125,0,0,0,0,0,23
0,0,3.8125,0,1,0,0,0,26
0,0,11.4375,0,0,0,0,0,30
0,0,5.6875,0,0,0,0,0,27
1,186,48.25,1,0,0,1,0,23
1,46,30.75,0,1,0,0,0,58
0,0,6.4375,0,0,0,0,0,19
0,0,6.6875,0,0,0,0,0,36
1,47,30.875,1,0,0,1,0,41
0,0,3.3125,0,0,0,0,0,31
0,0,7.6875,0,0,0,0,0,28
0,0,4.3125,0,0,0,0,0,37
0,0,19,0,0,0,0,0,39
0,0,14.8125,0,1,0,0,0,27
0,0,6.0625,0,0,0,0,0,26
0,0,22.1875,0,0,0,0,0,42
0,0,21.6875,0,0,0,0,0,42
0,0,24.875,0,0,0,0,0,47
1,99,37.375,0,0,1,0,0,40
0,0,15,0,0,0,0,0,42
0,0,11.9375,0,0,0,0,0,30
0,0,11.6875,0,0,0,0,0,28
0,0,6.625,0,0,0,0,0,30
0,0,3.0625,0,0,0,0,0,26
1,15,26.875,0,0,0,0,0,47
1,200,50,0,0,0,0,0,24
0,0,19.125,0,0,0,0,0,32
0,0,17.3125,0,0,0,0,0,48
1,200,50,0,0,1,0,0,28
0,0,7.75,0,0,0,0,0,24
1,200,50,0,0,0,0,0,21
0,0,9.6875,0,0,0,0,0,35
0,0,20.3125,0,0,0,0,0,40
0,0,3.25,0,0,0,0,0,40
1,158,44.75,1,0,0,1,0,33
1,200,50,0,0,0,0,0,24
1,20,27.5,1,0,0,1,0,46
1,64,33,0,0,0,0,0,48
0,0,7.4375,0,0,0,0,0,35
0,0,8.375,0,0,0,0,0,32
0,0,5.9375,0,0,0,0,0,23
1,184,48,0,0,0,0,0,31
0,0,9.5,0,0,0,0,0,22
1,75,34.375,0,0,0,0,0,44
0,0,2.8125,0,0,0,0,0,32
0,0,19.0625,0,0,0,0,0,38
1,52,31.5,0,0,0,0,0,39
0,0,16.8125,0,0,0,0,0,39
0,0,11.6875,0,0,0,0,0,21
1,200,50,0,0,0,0,0,23
0,0,7.5625,0,0,0,0,0,24
0,0,5.75,0,0,0,0,0,28
0,0,2.625,0,0,0,0,0,27
0,0,24.9375,0,0,1,0,0,44
0,0,0.125,0,0,0,0,0,37
0,0,9.3125,0,0,0,0,0,35
0,0,20.8125,0,0,0,0,0,41
0,0,11.25,0,0,0,0,0,29
0,0,8.875,1,0,0,1,0,28
0,0,6.875,1,1,0,1,0,20
0,0,14.5625,0,0,0,0,0,42
0,0,2.75,0,0,0,0,0,35
0,0,16.125,0,0,0,0,0,42
0,0,11.75,0,0,1,0,0,39
0,0,6.5625,0,0,0,0,0,44
1,200,50,0,0,0,0,0,26
0,0,8.5625,0,0,0,0,0,27
0,0,1,0,0,0,0,0,30
0,0,2.5625,0,0,0,0,0,35
0,0,6.0625,0,0,0,0,0,22
0,0,20.6875,0,0,0,0,0,44
0,0,8.625,0,0,0,0,0,30
1,27,28.375,0,0,0,0,0,49
0,0,18.75,0,0,0,0,0,43
0,0,5.125,0,0,0,0,0,29
0,0,10.3125,0,0,0,0,0,29
0,0,4.5,0,0,0,0,0,29
0,0,14.1875,0,0,0,0,0,30
0,0,18.4375,0,0,0,0,0,40
0,0,12.125,0,0,0,0,0,24
0,0,7.1875,0,0,0,0,0,28
1,74,34.25,0,0,0,0,0,39
1,200,50,0,0,0,0,0,23
0,0,17.5,0,0,0,0,0,49
1,10,26.25,0,0,0,0,0,49
1,53,31.625,1,0,0,1,0,46
1,107,38.375,0,0,0,0,0,37
0,0,2.25,0,0,0,0,0,29
0,0,1.75,0,0,0,0,0,39
0,0,8.5,0,0,0,0,0,24
0,0,2.8125,0,0,0,0,0,40
0,0,4.1875,0,1,0,0,0,26
1,26,28.25,2,0,0,1,1,54
1,75,34.375,0,0,0,0,0,47
0,0,19.6875,0,0,0,0,0,46
0,0,6.1875,0,0,0,0,0,29
0,0,6.6875,0,0,0,0,0,32
0,0,16.0625,0,0,0,0,0,41
0,0,19.375,0,0,0,0,0,44
0,0,4.5,0,0,0,0,0,20
1,200,50,0,0,0,0,0,19
0,0,15.1875,0,0,0,0,0,37
1,122,40.25,0,0,0,0,0,41
0,0,21,0,1,0,0,0,59
1,200,50,0,0,0,0,0,23
1,200,50,0,0,0,0,0,21
0,0,16.125,0,0,0,0,0,40
0,0,0.875,0,0,0,0,0,28
0,0,0.75,0,0,0,0,0,26
1,200,50,0,0,1,0,0,23
