Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds, Times Healed Vulnerable Ally, Times Healed Weaker Ally, Battle Length
0,0,24.0625,0,0,0,0,0,38
1,71,33.875,1,0,0,0,0,27
1,63,32.875,0,1,0,0,0,37
0,0,10.5,0,0,0,0,0,21
0,0,8.8125,1,0,0,0,0,25
0,0,25,0,0,1,0,0,30
0,0,18.5,0,0,0,0,0,41
1,58,32.25,0,0,0,0,0,44
1,197,49.625,0,0,0,0,0,25
1,2,25.25,0,0,0,0,0,39
1,148,43.5,0,0,0,0,0,31
0,0,10.375,0,1,0,0,0,30
1,112,39,0,1,0,0,0,35
1,96,37,0,0,0,0,0,32
0,0,18.625,0,0,0,0,0,27
1,73,34.125,0,0,0,0,0,28
0,0,25,0,0,0,0,0,32
0,0,19,0,0,0,0,0,28
0,0,25,0,0,0,0,0,51
1,47,30.875,0,0,0,0,0,21
1,124,40.5,0,0,0,0,0,24
0,0,22.5625,0,0,0,0,0,33
0,0,14.25,0,0,0,0,0,24
0,0,25,1,0,0,0,0,32
0,0,23.75,0,0,0,0,0,39
0,0,13.25,0,0,1,0,0,28
0,0,24.875,0,0,0,0,0,43
1,200,50,1,0,0,1,1,25
0,0,24.9375,0,0,0,0,0,62
1,77,34.625,0,0,0,0,0,25
1,200,50,0,0,0,0,0,22
1,19,27.375,0,0,0,0,0,56
0,0,15.1875,0,1,0,0,0,32
0,0,19.5625,0,0,0,0,0,37
0,0,15.4375,0,0,0,0,0,20
1,158,44.75,0,0,0,0,0,23
1,118,39.75,0,0,0,0,0,22
1,200,50,0,0,0,0,0,24
1,200,50,0,0,0,0,0,24
1,200,50,0,0,0,0,0,34
1,117,39.625,0,0,0,0,0,28
1,68,33.5,0,0,1,0,0,38
1,40,30,0,0,0,0,0,41
0,0,20.375,0,0,0,0,0,36
1,62,32.75,0,0,0,0,0,37
1,149,43.625,0,0,0,0,0,29
0,0,10.5,0,0,0,0,0,19
1,153,44.125,0,0,0,0,0,29
1,134,41.75,0,0,1,0,0,34
0,0,25,0,1,0,0,0,35
0,0,17.5625,0,0,0,0,0,33
0,0,10.8125,0,0,0,0,0,31
0,0,15.375,0,0,0,0,0,23
0,0,17.375,0,0,0,0,0,28
0,0,11.375,0,0,0,0,0,21
0,0,15.8125,0,0,0,0,0,27
1,1,25.125,1,0,0,1,1,27
1,88,36,0,0,0,0,0,26
0,0,25,1,0,1,0,0,36
1,200,50,0,1,0,0,0,27
0,0,15.1875,0,0,0,0,0,26
1,120,40,0,0,0,0,0,40
1,180,47.5,0,0,0,0,0,23
1,125,40.625,1,0,0,0,0,32
1,21,27.625,0,1,0,0,0,29
0,0,11.5625,0,0,0,0,0,21
1,142,42.75,0,2,0,0,0,35
0,0,9.1875,0,0,0,0,0,19
1,9,26.125,0,0,0,0,0,44
0,0,21.9375,1,0,0,0,0,36
0,0,23.875,1,0,0,1,0,37
1,151,43.875,0,0,0,0,0,33
1,115,39.375,0,0,0,0,0,26
0,0,6.125,0,0,0,0,0,29
0,0,16.8125,0,1,0,0,0,28
0,0,15.6875,0,0,0,0,0,29
0,0,21.0625,0,0,0,0,0,37
0,0,25,1,0,0,0,0,35
1,160,45,0,0,0,0,0,26
1,200,50,0,0,1,0,0,29
0,0,22.125,0,0,0,0,0,34
1,176,47,0,0,1,0,0,27
0,0,25,0,0,0,0,0,34
1,49,31.125,0,0,0,0,0,43
0,0,25,0,0,0,0,0,33
1,176,47,0,0,0,0,0,32
0,0,9.125,0,0,0,0,0,20
0,0,24.3125,0,0,0,0,0,44
1,173,46.625,0,1,0,0,0,23
0,0,8.6875,0,0,0,0,0,19
1,8,26,3,0,0,0,0,29
1,32,29,0,0,0,0,0,26
0,0,12.3125,0,0,0,0,0,22
1,73,34.125,0,0,0,0,0,34
0,0,15.9375,0,0,1,0,0,30
0,0,25,0,0,0,0,0,42
1,200,50,0,0,0,0,0,30
0,0,14.125,0,0,0,0,0,28
1,44,30.5,0,0,0,0,0,39
0,0,13.875,0,0,0,0,0,26
0,0,11.1875,0,0,0,0,0,25
0,0,13.0625,0,0,0,0,0,27
0,0,7.75,0,0,0,0,0,19
0,0,10.1875,0,0,0,0,0,23
0,0,19.1875,0,0,0,0,0,34
1,112,39,1,0,0,1,0,28
1,156,44.5,0,0,0,0,0,34
0,0,22.4375,0,0,0,0,0,42
1,27,28.375,0,0,0,0,0,39
1,35,29.375,0,0,0,0,0,25
1,107,38.375,0,0,0,0,0,34
1,187,48.375,0,0,0,0,0,25
0,0,14.0625,0,0,0,0,0,22
0,0,25,0,0,0,0,0,38
0,0,13.125,0,1,0,0,0,26
0,0,10.75,0,0,0,0,0,30
0,0,25,0,0,0,0,0,35
0,0,23.125,1,0,0,1,1,40
0,0,17.375,0,0,0,0,0,34
1,200,50,0,0,0,0,0,23
0,0,13.625,0,0,0,0,0,23
0,0,21.375,0,0,1,0,0,37
0,0,10.25,0,0,0,0,0,18
1,161,45.125,0,0,0,0,0,24
1,61,32.625,0,0,0,0,0,41
1,129,41.125,0,0,0,0,0,35
0,0,23.8125,0,1,0,0,0,41
0,0,18.4375,0,1,0,0,0,33
1,169,46.125,0,0,0,0,0,29
0,0,15.9375,0,0,0,0,0,24
1,114,39.25,0,0,0,0,0,26
0,0,17.25,0,0,0,0,0,27
0,0,25,0,0,0,0,0,33
1,84,35.5,0,0,0,0,0,40
0,0,11.75,0,0,0,0,0,22
0,0,18,0,0,0,0,0,36
0,0,25,1,0,0,0,0,31
1,97,37.125,0,1,0,0,0,38
0,0,13.125,0,0,0,0,0,24
0,0,15.125,0,0,0,0,0,31
1,172,46.5,0,1,2,0,0,26
0,0,24.0625,0,0,0,0,0,43
0,0,6.6875,0,0,0,0,0,21
0,0,13.75,1,0,0,0,0,21
1,186,48.25,0,0,1,0,0,28
0,0,25,0,0,1,0,0,42
1,171,46.375,0,0,0,0,0,28
0,0,25,0,0,0,0,0,37
1,98,37.25,0,0,0,0,0,30
0,0,16.9375,0,0,0,0,0,26
1,75,34.375,0,0,0,0,0,42
1,27,28.375,0,0,0,0,0,44
1,86,35.75,0,0,0,0,0,45
0,0,14.1875,0,0,0,0,0,23
1,68,33.5,0,0,0,0,0,29
0,0,25,0,2,0,0,0,39
1,34,29.25,0,0,0,0,0,47
1,1,25.125,0,0,0,0,0,41
1,79,34.875,0,0,1,0,0,39
1,63,32.875,1,0,0,0,0,22
0,0,18.625,1,0,0,1,0,26
0,0,16.4375,0,0,1,0,0,26
1,187,48.375,0,0,1,0,0,29
1,72,34,0,0,0,0,0,43
0,0,9.1875,0,0,0,0,0,26
1,147,43.375,1,0,1,1,0,25
0,0,13.375,0,0,0,0,0,19
0,0,25,0,0,0,0,0,36
1,100,37.5,3,0,0,1,1,30
1,178,47.25,0,1,1,0,0,29
1,164,45.5,0,0,0,0,0,34
1,64,33,0,0,0,0,0,35
0,0,8.875,0,0,0,0,0,19
0,0,25,0,1,0,0,0,46
0,0,21.3125,0,0,0,0,0,41
0,0,21.375,0,0,0,0,0,39
1,184,48,0,0,0,0,0,27
0,0,24.6875,0,0,0,0,0,35
0,0,25,0,0,0,0,0,35
1,89,36.125,0,0,0,0,0,39
0,0,18.9375,0,0,0,0,0,40
1,33,29.125,0,0,0,0,0,41
0,0,11.6875,0,0,0,0,0,23
0,0,24.0625,0,0,1,0,0,44
1,66,33.25,0,1,0,0,0,25
0,0,25,0,0,0,0,0,31
0,0,25,0,0,0,0,0,35
0,0,11.875,0,0,0,0,0,25
0,0,20.0625,0,0,0,0,0,36
0,0,13.375,0,0,0,0,0,29
0,0,24.5625,0,0,0,0,0,35
1,6,25.75,0,0,0,0,0,25
0,0,18.5,0,0,0,0,0,34
0,0,9.5,0,0,1,0,0,26
1,200,50,0,0,0,0,0,25
1,86,35.75,0,0,0,0,0,35
0,0,25,0,0,0,0,0,42
0,0,25,0,1,0,0,0,31
1,49,31.125,1,1,0,0,0,25
0,0,14.0625,0,0,0,0,0,24
1,60,32.5,0,0,0,0,0,29
1,200,50,0,0,0,0,0,18
0,0,12,0,0,0,0,0,19
0,0,13.0625,0,0,0,0,0,21
0,0,25,1,2,2,0,0,38
0,0,8.75,0,1,0,0,0,26
0,0,8.75,0,0,0,0,0,22
0,0,25,0,0,0,0,0,48
1,36,29.5,1,0,0,0,0,24
1,200,50,0,0,0,0,0,24
0,0,10.0625,0,0,0,0,0,22
0,0,25,0,0,0,0,0,42
0,0,11.75,0,0,0,0,0,21
0,0,14.75,0,1,0,0,0,23
0,0,25,0,0,0,0,0,26
0,0,14.375,0,0,0,0,0,24
0,0,21.4375,0,0,0,0,0,36
1,187,48.375,0,0,0,0,0,27
0,0,15,0,0,0,0,0,23
1,185,48.125,0,0,0,0,0,28
0,0,9.375,0,0,0,0,0,21
0,0,25,0,0,0,0,0,48
1,78,34.75,0,0,0,0,0,44
0,0,25,0,0,0,0,0,46
1,120,40,0,0,0,0,0,38
0,0,21.1875,0,0,0,0,0,36
0,0,12.5,0,0,0,0,0,27
0,0,7.125,0,0,0,0,0,18
1,97,37.125,0,0,0,0,0,36
0,0,25,0,0,0,0,0,39
1,84,35.5,0,0,0,0,0,37
1,188,48.5,0,0,0,0,0,25
0,0,21.5625,0,0,0,0,0,34
1,100,37.5,0,1,0,0,0,37
0,0,19.1875,0,0,0,0,0,36
1,35,29.375,0,0,0,0,0,39
0,0,25,0,0,1,0,0,31
1,200,50,0,0,0,0,0,29
1,108,38.5,0,0,0,0,0,44
1,42,30.25,0,0,0,0,0,40
0,0,11.0625,0,0,0,0,0,21
1,200,50,0,0,0,0,0,26
0,0,7.375,0,1,0,0,0,24
1,46,30.75,0,0,0,0,0,27
0,0,23.875,0,0,0,0,0,47
0,0,20.9375,0,0,0,0,0,43
0,0,14.1875,0,0,0,0,0,24
1,118,39.75,0,0,0,0,0,28
1,132,41.5,0,0,0,0,0,23
1,184,48,0,0,0,0,0,28
1,161,45.125,0,0,0,0,0,27
0,0,7.25,0,0,0,0,0,26
0,0,25,0,0,0,0,0,42
1,80,35,0,0,0,0,0,41
0,0,22.0625,1,1,0,0,0,51
1,8,26,0,1,0,0,0,41
1,56,32,0,0,1,0,0,44
0,0,25,0,0,0,0,0,39
1,184,48,0,0,0,0,0,34
0,0,18.375,1,0,0,1,0,31
1,50,31.25,0,0,0,0,0,27
0,0,21.1875,0,0,0,0,0,40
0,0,13.4375,0,0,0,0,0,24
0,0,25,1,0,0,0,0,34
1,66,33.25,0,0,0,0,0,42
1,14,26.75,2,0,0,0,0,29
0,0,21.6875,0,0,0,0,0,34
0,0,8.75,0,0,0,0,0,26
1,59,32.375,0,1,0,0,0,41
0,0,22.4375,0,0,0,0,0,39
1,171,46.375,0,0,0,0,0,26
1,37,29.625,0,0,0,0,0,34
0,0,20.875,0,1,0,0,0,40
0,0,23.9375,0,0,0,0,0,40
1,22,27.75,0,0,0,0,0,28
1,4,25.5,1,0,0,0,0,28
0,0,22,0,0,0,0,0,38
1,135,41.875,0,0,0,0,0,34
0,0,24.5625,0,0,0,0,0,39
0,0,16.5,0,0,0,0,0,24
1,44,30.5,0,0,0,0,0,40
0,0,24.6875,0,1,0,0,0,43
1,143,42.875,0,0,1,0,0,30
1,185,48.125,0,0,0,0,0,26
0,0,20.625,0,0,0,0,0,32
0,0,7.75,0,0,0,0,0,21
0,0,25,1,0,0,0,0,29
1,139,42.375,0,0,0,0,0,25
0,0,25,0,0,0,0,0,27
0,0,14.125,0,0,0,0,0,26
1,41,30.125,0,1,0,0,0,28
1,35,29.375,0,0,0,0,0,29
0,0,9.187499,0,0,0,0,0,32
0,0,24.25,0,1,0,0,0,40
0,0,24.1875,0,0,0,0,0,41
1,104,38,1,1,1,1,0,27
0,0,11.75,0,0,0,0,0,23
1,200,50,1,0,0,1,1,26
0,0,6,0,1,0,0,0,23
0,0,20.875,0,0,0,0,0,45
0,0,20.8125,0,0,0,0,0,36
1,1,25.125,1,0,0,1,0,37
1,179,47.375,0,0,0,0,0,26
0,0,10.4375,0,0,0,0,0,19
0,0,14.3125,0,0,0,0,0,23
1,200,50,0,0,0,0,0,22
0,0,25,0,1,0,0,0,35
1,180,47.5,0,0,0,0,0,35
0,0,12.75,0,1,0,0,0,21
0,0,15.75,0,0,0,0,0,26
1,5,25.625,0,0,0,0,0,42
0,0,25,0,0,0,0,0,31
1,161,45.125,0,0,0,0,0,28
1,50,31.25,0,0,0,0,0,40
0,0,16.3125,0,0,0,0,0,30
1,89,36.125,0,0,0,0,0,36
1,47,30.875,0,0,0,0,0,42
1,68,33.5,1,0,0,1,0,28
0,0,19.875,0,0,0,0,0,34
0,0,15,0,0,0,0,0,27
0,0,25,0,0,0,0,0,33
1,82,35.25,0,0,0,0,0,35
0,0,25,2,0,0,0,0,39
1,200,50,0,0,0,0,0,26
1,200,50,0,0,0,0,0,26
0,0,23.75,0,0,0,0,0,42
0,0,15.8125,0,0,0,0,0,32
0,0,6.1875,0,0,0,0,0,16
1,62,32.75,0,1,0,0,0,40
1,50,31.25,0,0,0,0,0,37
1,69,33.625,0,0,0,0,0,40
0,0,25,0,1,0,0,0,32
0,0,12.25,0,0,0,0,0,28
1,185,48.125,0,0,1,0,0,27
1,108,38.5,0,0,0,0,0,23
0,0,22.6875,0,0,1,0,0,43
1,140,42.5,0,1,0,0,0,24
0,0,21.9375,1,0,0,0,0,38
1,200,50,0,0,2,0,0,30
0,0,24.625,0,0,1,0,0,48
0,0,13.625,0,1,1,0,0,23
0,0,24.5625,0,0,0,0,0,39
0,0,25,1,0,0,1,0,26
1,200,50,0,1,0,0,0,25
1,86,35.75,0,0,0,0,0,33
1,80,35,0,0,0,0,0,42
1,133,41.625,0,0,0,0,0,28
1,123,40.375,0,0,0,0,0,24
0,0,23.25,0,0,0,0,0,40
0,0,25,0,0,0,0,0,38
0,0,22.25,0,0,0,0,0,36
0,0,14.5,0,0,0,0,0,24
1,65,33.125,1,0,0,1,1,39
1,92,36.5,0,0,0,0,0,24
0,0,21.75,0,0,0,0,0,35
1,32,29,0,1,0,0,0,40
1,11,26.375,0,1,0,0,0,38
1,200,50,0,0,0,0,0,22
0,0,23.75,0,0,0,0,0,48
1,83,35.375,0,0,0,0,0,38
0,0,25,0,0,0,0,0,38
0,0,9.0625,0,0,1,0,0,24
0,0,22.5,0,0,0,0,0,45
0,0,6.75,0,1,0,0,0,26
1,129,41.125,0,0,0,0,0,31
1,199,49.875,0,0,0,0,0,29
0,0,17.9375,0,0,0,0,0,28
0,0,25,0,0,0,0,0,35
1,31,28.875,1,0,0,1,0,45
0,0,10.3125,0,0,0,0,0,28
0,0,10.125,0,0,0,0,0,23
0,0,25,0,0,1,0,0,38
0,0,8,0,0,0,0,0,19
0,0,25,0,0,1,0,0,39
1,156,44.5,0,0,0,0,0,36
0,0,25,0,0,0,0,0,36
1,25,28.125,0,0,0,0,0,37
0,0,25,0,0,0,0,0,28
1,176,47,0,0,0,0,0,32
0,0,4.4375,0,0,0,0,0,19
0,0,20.25,0,0,0,0,0,39
0,0,25,1,0,0,0,0,40
0,0,16.8125,0,0,0,0,0,28
0,0,25,0,0,0,0,0,38
1,87,35.875,0,0,0,0,0,38
1,171,46.375,0,0,0,0,0,27
1,76,34.5,0,0,0,0,0,40
1,65,33.125,0,0,0,0,0,37
1,200,50,0,0,1,0,0,22
1,92,36.5,0,0,0,0,0,36
1,200,50,0,0,0,0,0,25
1,200,50,0,0,0,0,0,28
0,0,23,1,0,0,1,0,41
1,144,43,0,0,0,0,0,27
1,62,32.75,0,0,0,0,0,40
1,156,44.5,0,0,0,0,0,34
0,0,13.4375,0,0,0,0,0,24
0,0,24.9375,0,0,1,0,0,39
0,0,13.8125,0,0,0,0,0,23
1,28,28.5,0,0,0,0,0,25
0,0,15.125,0,0,0,0,0,21
1,87,35.875,0,1,0,0,0,26
0,0,23.3125,0,1,0,0,0,39
1,135,41.875,0,0,0,0,0,27
1,176,47,0,0,0,0,0,25
0,0,18.625,0,0,0,0,0,28
0,0,14.3125,0,0,0,0,0,27
1,200,50,0,0,1,0,0,27
0,0,23.125,1,0,0,0,0,34
1,58,32.25,0,0,0,0,0,39
1,81,35.125,0,0,0,0,0,42
1,27,28.375,0,0,1,0,0,27
0,0,25,0,1,0,0,0,37
1,49,31.125,0,1,0,0,0,38
0,0,13,0,0,0,0,0,20
0,0,11.5,0,0,1,0,0,28
1,65,33.125,1,0,0,0,0,27
1,134,41.75,0,0,1,0,0,35
1,42,30.25,2,0,0,2,0,29
0,0,13.375,0,0,0,0,0,19
1,59,32.375,1,1,0,0,0,24
0,0,24.6875,0,0,0,0,0,42
0,0,25,0,0,0,0,0,30
0,0,20.4375,1,0,0,1,0,39
0,0,25,0,1,0,0,0,38
1,18,27.25,3,0,0,0,0,23
1,99,37.375,0,0,0,0,0,33
1,118,39.75,1,0,0,0,0,21
0,0,14.25,0,0,0,0,0,25
0,0,25,0,0,0,0,0,32
1,200,50,0,1,0,0,0,25
0,0,21.625,0,0,1,0,0,43
1,200,50,0,0,0,0,0,31
0,0,23.8125,0,0,0,0,0,37
0,0,17.0625,0,0,0,0,0,27
1,40,30,0,0,0,0,0,45
0,0,10.5,0,0,0,0,0,20
1,1,25.125,0,1,0,0,0,38
1,53,31.625,1,0,0,1,0,31
1,109,38.625,0,0,0,0,0,31
1,200,50,0,0,0,0,0,25
1,171,46.375,0,0,0,0,0,30
0,0,25,0,0,0,0,0,37
1,83,35.375,0,0,0,0,0,40
0,0,8.1875,2,0,0,0,1,22
1,80,35,0,0,0,0,0,40
0,0,20.375,0,0,0,0,0,35
1,159,44.875,0,1,0,0,0,30
0,0,12.75,0,0,0,0,0,21
0,0,23.1875,0,1,0,0,0,35
0,0,25,0,0,0,0,0,47
1,185,48.125,0,0,1,0,0,25
1,154,44.25,0,0,0,0,0,31
0,0,22.875,0,0,0,0,0,35
0,0,25,1,1,0,0,0,32
1,14,26.75,0,0,0,0,0,40
1,24,28,0,0,0,0,0,39
0,0,25,2,0,1,0,0,25
0,0,8.875,0,0,0,0,0,18
0,0,25,0,0,0,0,0,38
0,0,9.625,0,0,0,0,0,24
1,41,30.125,0,0,1,0,0,27
1,138,42.25,1,0,0,1,0,26
1,143,42.875,0,1,0,0,0,29
1,1,25.125,1,0,0,1,0,28
0,0,19.4375,0,0,0,0,0,31
0,0,11.6875,0,0,0,0,0,21
1,74,34.25,0,0,0,0,0,32
1,184,48,0,0,0,0,0,29
0,0,14.75,0,0,0,0,0,21
0,0,25,0,0,0,0,0,29
1,41,30.125,0,0,0,0,0,40
1,200,50,0,0,0,0,0,29
1,154,44.25,0,0,0,0,0,31
0,0,18.9375,0,0,0,0,0,35
0,0,20.125,0,0,1,0,0,32
0,0,20,0,0,0,0,0,30
1,200,50,0,1,0,0,0,26
0,0,22.8125,1,0,0,1,0,46
0,0,9.6875,0,0,0,0,0,21
0,0,25,0,0,0,0,0,24
1,162,45.25,0,0,0,0,0,30
0,0,23.125,0,0,0,0,0,44
1,184,48,0,0,0,0,0,24
1,186,48.25,0,0,0,0,0,24
1,41,30.125,1,0,0,0,0,24
0,0,6.375,0,0,0,0,0,20
0,0,18.375,1,0,0,1,0,41
0,0,25,0,0,0,0,0,48
1,29,28.625,0,0,0,0,0,40
0,0,14.1875,0,0,0,0,0,20
0,0,23.125,0,0,1,0,0,38
0,0,25,0,0,0,0,0,39
0,0,24.25,0,0,0,0,0,44
1,72,34,0,0,0,0,0,26
1,131,41.375,0,0,0,0,0,25
0,0,18.25,1,0,0,1,0,40
0,0,24.5625,0,0,0,0,0,58
0,0,25,0,0,0,0,0,27
0,0,16.5625,0,0,0,0,0,35
0,0,25,0,0,0,0,0,49
0,0,9.3125,0,0,0,0,0,24
0,0,23.8125,0,0,0,0,0,48
1,171,46.375,0,1,0,0,0,29
0,0,15.625,0,0,0,0,0,31
0,0,16.375,0,0,0,0,0,23
0,0,15.0625,0,0,0,0,0,23
0,0,13.375,0,0,0,0,0,20
1,100,37.5,0,1,0,0,0,32
1,62,32.75,0,0,0,0,0,39
1,64,33,0,0,0,0,0,29
1,196,49.5,0,0,0,0,0,27
0,0,9.8125,0,1,0,0,0,18
1,52,31.5,0,0,2,0,0,27
1,48,31,2,0,0,0,0,27
0,0,12.375,0,0,0,0,0,23
0,0,25,0,0,0,0,0,42
1,189,48.625,0,0,1,0,0,23
0,0,10.125,0,0,0,0,0,25
0,0,12.3125,0,0,0,0,0,24
0,0,18.3125,0,0,0,0,0,31
1,92,36.5,0,0,0,0,0,40
1,130,41.25,0,0,0,0,0,25
0,0,24.75,0,0,0,0,0,37
1,107,38.375,0,0,0,0,0,38
1,71,33.875,0,0,0,0,0,39
0,0,23.6875,0,0,0,0,0,42
1,121,40.125,0,0,0,0,0,26
0,0,14.3125,0,0,0,0,0,24
0,0,22.4375,0,0,0,0,0,39
1,200,50,0,1,0,0,0,23
0,0,12.0625,0,0,0,0,0,22
0,0,10.3125,0,0,0,0,0,16
1,66,33.25,0,0,0,0,0,39
1,49,31.125,0,0,0,0,0,35
0,0,14.1875,0,0,0,0,0,25
1,54,31.75,0,1,0,0,0,46
1,155,44.375,0,0,0,0,0,26
1,1,25.125,1,0,0,1,0,41
1,200,50,0,0,0,0,0,24
0,0,25,0,0,0,0,0,34
0,0,12.25,0,0,0,0,0,29
0,0,23.875,0,0,0,0,0,39
0,0,13.9375,0,0,0,0,0,22
0,0,13.25,0,1,0,0,0,21
0,0,25,0,0,0,0,0,30
1,41,30.125,0,0,0,0,0,34
0,0,22.0625,0,0,0,0,0,46
1,158,44.75,0,0,1,0,0,24
0,0,21.625,0,1,0,0,0,41
1,200,50,0,0,0,0,0,28
1,41,30.125,0,0,0,0,0,39
0,0,18.75,0,0,0,0,0,35
0,0,25,0,0,0,0,0,45
0,0,15.1875,0,1,1,0,0,34
1,57,32.125,2,0,0,1,0,30
0,0,24.0625,0,0,0,0,0,37
1,115,39.375,0,0,0,0,0,27
0,0,24.1875,0,0,0,0,0,45
0,0,25,0,1,0,0,0,33
1,19,27.375,0,0,0,0,0,43
1,7,25.875,2,0,0,0,0,25
1,57,32.125,0,0,0,0,0,22
1,115,39.375,0,0,0,0,0,25
1,35,29.375,2,0,1,0,0,30
1,200,50,0,0,0,0,0,23
0,0,20.0625,0,1,0,0,0,37
1,66,33.25,0,0,0,0,0,39
0,0,12.5,0,0,0,0,0,20
1,185,48.125,0,1,0,0,0,22
0,0,11.5,0,0,0,0,0,22
0,0,25,0,0,0,0,0,44
0,0,25,1,1,1,0,0,31
1,200,50,0,0,0,0,0,32
0,0,11.875,0,0,0,0,0,21
1,105,38.125,0,0,0,0,0,38
0,0,13.5625,0,0,0,0,0,22
1,199,49.875,1,0,0,1,0,26
1,200,50,0,0,0,0,0,28
0,0,12.625,0,0,0,0,0,24
0,0,25,2,0,0,0,0,34
1,200,50,0,1,0,0,0,24
1,118,39.75,0,0,1,0,0,38
0,0,12.875,0,0,0,0,0,22
1,25,28.125,1,0,0,0,0,25
0,0,22.625,0,0,0,0,0,39
0,0,24.125,0,1,0,0,0,39
1,68,33.5,0,0,0,0,0,39
1,125,40.625,0,1,0,0,0,32
0,0,23.5,0,0,0,0,0,38
1,187,48.375,0,0,0,0,0,24
1,200,50,1,0,0,1,1,24
0,0,18,0,0,0,0,0,35
1,49,31.125,0,1,0,0,0,35
0,0,10.5625,0,0,0,0,0,20
1,43,30.375,0,0,0,0,0,23
0,0,25,1,0,0,0,0,29
1,184,48,0,0,1,0,0,26
1,200,50,0,0,0,0,0,26
1,200,50,0,0,0,0,0,27
1,124,40.5,0,0,0,0,0,34
1,29,28.625,0,0,0,0,0,39
1,68,33.5,0,0,0,0,0,43
1,184,48,0,0,0,0,0,25
0,0,15.875,0,0,0,0,0,23
0,0,13.5,0,0,0,0,0,21
1,105,38.125,0,1,0,0,0,34
1,114,39.25,0,0,0,0,0,37
0,0,25,0,0,0,0,0,45
1,142,42.75,0,1,0,0,0,26
1,108,38.5,0,0,0,0,0,37
0,0,19.5625,0,0,0,0,0,35
1,184,48,0,0,0,0,0,22
1,200,50,0,0,0,0,0,23
0,0,25,0,0,0,0,0,39
0,0,11.8125,0,0,0,0,0,24
0,0,16.125,0,0,0,0,0,37
0,0,21.5,0,0,0,0,0,40
1,119,39.875,0,0,0,0,0,22
