Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds, Times Healed Vulnerable Ally, Times Healed Weaker Ally, Battle Length
1,155,44.25,0,0,0,0,0,19
1,117,42.9375,3,0,0,1,1,21
1,80,41.5,1,2,0,1,0,24
1,157,47.3125,4,0,0,2,1,29
1,138,46.125,4,0,1,1,1,24
1,1,35.625,0,0,0,0,0,25
1,192,45.625,1,0,1,1,0,22
1,85,39.0625,2,1,0,2,0,20
1,180,42.125,0,0,0,0,0,22
1,200,41,0,1,0,0,0,22
1,200,47.1875,0,3,0,0,0,24
1,200,45,1,1,0,1,0,18
1,194,47.5,1,1,0,1,1,23
1,200,40.625,1,1,0,1,1,23
1,200,48.0625,1,1,0,1,1,22
1,200,41.4375,2,0,0,2,1,27
1,200,38.375,1,1,1,1,1,26
1,152,39.5625,1,1,0,0,1,29
1,75,41.1875,0,0,0,0,0,23
1,196,42.9375,0,0,0,0,0,23
1,200,39.3125,1,0,0,1,0,23
1,0,31.4375,0,1,0,0,0,29
1,179,48.6875,1,0,1,1,0,25
1,108,40.3125,0,1,0,0,0,27
1,27,38.9375,3,0,0,0,0,20
1,161,47.5625,1,1,0,0,0,21
1,184,42.5625,2,1,0,2,1,28
1,140,41.375,0,0,1,0,0,18
1,200,40.375,1,0,0,1,1,19
1,107,44.1875,0,0,0,0,0,21
1,185,40.5625,1,0,0,1,1,18
1,117,40.3125,0,0,0,0,0,24
1,13,25.8125,1,0,1,1,1,26
1,114,44.625,2,0,0,0,0,20
1,200,42.875,1,0,0,1,1,23
1,176,39.25,2,1,0,2,1,24
1,0,33.5,0,0,0,0,0,32
1,98,43.625,2,1,0,2,1,25
1,184,37,1,1,0,1,1,33
1,185,41.375,0,0,0,0,0,25
1,139,39.25,0,3,0,0,0,26
1,200,48,3,0,0,0,2,24
1,90,31.625,1,0,0,1,1,22
1,200,49.75,1,0,0,1,1,25
1,200,43.1875,1,0,0,1,1,28
1,89,43.0625,2,2,0,0,0,24
1,89,38.1875,1,0,0,1,0,20
1,200,43.9375,1,1,0,1,1,25
1,136,41.1875,1,1,1,1,1,18
1,104,40.0625,0,1,0,0,0,19
1,72,40.1875,3,0,0,2,1,23
1,172,35.75,0,0,0,0,0,21
1,146,41.625,2,0,1,2,1,25
1,91,37.9375,0,0,1,0,0,22
1,75,38.875,1,0,0,0,0,27
1,200,39.125,1,3,0,1,1,23
1,1,37.25,2,0,0,0,0,23
1,174,43.1875,0,0,0,0,0,20
1,160,35.8125,1,0,0,1,0,26
1,114,33.375,2,0,0,2,1,21
1,114,42.1875,3,2,1,0,0,25
1,138,37.4375,1,2,0,1,1,23
1,200,38.9375,1,1,0,1,0,28
1,172,44.375,0,0,0,0,0,27
1,160,43.5,2,1,0,2,1,28
1,184,44.4375,2,0,0,2,1,23
1,177,47.5,1,0,0,0,0,29
1,0,35.25,0,0,0,0,0,30
1,95,43.4375,3,1,0,2,1,22
1,153,42.125,3,0,0,3,2,29
1,0,35,0,2,0,0,0,30
1,163,38.1875,1,1,0,1,1,25
1,24,36.5625,0,0,0,0,0,23
1,21,37.1875,1,0,0,0,0,25
1,159,39.375,0,0,0,0,0,33
1,200,43.6875,2,0,1,2,0,23
1,42,38.6875,2,2,0,0,0,26
1,116,42.8125,1,0,0,0,0,22
1,200,41.625,0,1,0,0,0,31
1,0,25.5625,0,0,0,0,0,28
1,172,43.3125,1,2,0,1,0,32
1,163,47.6875,2,1,0,1,1,26
1,125,40.375,0,1,0,0,0,18
1,106,44.125,1,0,0,0,0,23
1,171,44.6875,2,0,0,0,1,25
1,176,37.75,1,0,0,1,0,23
1,89,37.6875,0,0,0,0,0,23
1,200,44.9375,4,1,0,2,2,23
1,41,40.0625,1,0,0,0,0,22
1,61,41.3125,0,0,0,0,0,25
1,173,40.4375,1,0,0,1,1,26
1,155,40.5,0,1,0,0,0,18
1,87,42.9375,2,0,0,0,0,21
1,134,38.5625,1,0,0,0,0,21
1,55,39,0,0,0,0,0,23
1,177,42.6875,2,1,2,2,1,25
1,136,36.375,1,0,0,1,0,24
1,142,42.0625,1,1,0,1,1,25
1,94,30.875,0,1,1,0,0,26
1,110,44.375,1,1,0,0,0,22
1,132,34.75,2,0,0,2,1,21
1,192,43.3125,1,2,0,1,0,21
1,62,38.5,0,0,0,0,0,19
1,153,40.875,1,2,0,1,1,17
1,200,49.0625,1,3,1,0,1,29
1,104,38.6875,0,0,0,0,0,24
1,200,41.6875,1,2,0,1,1,22
1,200,43.1875,2,0,0,2,2,23
1,200,46.875,2,2,0,2,2,23
1,176,43.375,2,0,0,2,0,22
1,172,44.375,0,1,0,0,0,24
1,200,37.6875,2,0,0,2,1,27
1,90,37.375,2,0,0,2,1,28
1,0,32.3125,0,0,0,0,0,34
1,200,37.625,1,0,0,1,1,22
1,165,43.25,1,0,0,1,1,32
1,200,49.5625,2,0,1,1,2,19
1,23,36.875,2,1,0,2,0,22
0,0,13.5,1,1,0,0,0,19
1,123,32.6875,1,0,0,1,1,34
1,76,42.25,4,0,0,1,0,28
1,200,49.3125,0,1,0,0,0,28
1,135,45.6875,1,1,0,0,0,25
1,132,41.125,1,0,0,1,1,32
1,114,40.8125,1,0,0,1,0,31
1,137,39.25,1,0,0,1,1,21
1,157,47.3125,1,0,2,0,0,18
1,131,33.1875,1,0,0,1,1,24
1,149,46.8125,1,0,0,0,0,22
1,189,47.4375,0,1,0,0,0,23
1,114,38.4375,1,1,0,1,1,20
1,0,36.5,1,1,1,0,0,21
1,0,35.0625,0,0,0,0,0,26
1,122,32.625,1,0,0,1,0,28
1,158,47.375,1,2,0,0,0,22
1,61,38.4375,0,2,1,0,0,17
1,200,43.5,2,0,0,2,0,23
1,66,40.4375,3,0,0,2,1,21
1,59,41.1875,2,1,0,0,0,29
1,180,44.0625,2,0,0,2,0,23
1,136,46,1,0,0,0,0,25
1,76,38.8125,0,0,0,0,0,25
1,99,38.9375,0,1,0,0,0,24
1,67,37.9375,1,0,0,1,0,27
1,93,43.3125,4,2,0,1,0,23
1,150,40.375,1,1,0,1,1,24
1,0,33.0625,1,1,0,1,0,29
1,200,47.6875,1,1,1,1,0,20
1,45,40.3125,0,1,0,0,0,21
1,147,37.5625,1,0,0,1,0,25
1,169,39.75,1,0,0,1,0,25
1,10,33.6875,1,0,0,1,1,22
1,105,40.6875,1,0,0,0,0,29
1,80,38.0625,0,1,0,0,0,23
1,107,42.125,3,1,0,2,1,19
1,200,45.5,1,0,1,1,1,20
1,14,36.0625,1,1,0,1,0,25
1,200,41.375,1,0,0,0,1,29
1,156,46.8125,2,1,0,1,1,22
1,43,40.1875,1,0,0,0,0,25
1,129,42.875,1,0,0,1,0,25
1,138,40.9375,0,1,0,0,0,24
1,169,37.125,1,0,0,1,1,22
1,200,40.5625,1,0,2,1,0,23
1,168,43.75,2,1,0,2,0,20
1,200,45.5,2,0,1,2,0,23
1,138,45.125,1,2,0,1,0,21
1,68,34.375,1,2,0,1,0,32
1,136,46,0,2,0,0,0,19
1,44,38.5,2,0,0,1,0,28
1,200,47.25,2,2,0,1,2,24
1,157,35.625,0,0,0,0,0,26
1,11,31.5625,0,1,0,0,0,21
1,200,39.3125,1,0,0,1,1,27
1,168,41.125,1,0,0,1,0,23
1,95,35.8125,1,1,0,1,1,24
1,188,40.4375,1,0,0,1,1,21
1,161,47.5625,4,0,0,2,1,26
1,93,43.3125,3,0,0,0,0,21
1,178,39.5,1,1,0,1,0,19
1,187,43.4375,1,0,0,1,0,23
1,180,44.8125,1,1,0,0,0,23
1,138,43.875,3,0,0,3,0,21
1,22,37.9375,1,2,0,0,0,26
1,12,37.5,0,1,0,0,0,24
1,176,44.125,2,2,0,2,0,23
1,128,35.0625,1,0,0,1,1,19
1,148,43.5,0,0,0,0,0,24
1,117,44.8125,1,0,0,1,0,26
1,44,39.25,1,2,0,0,0,23
1,0,28.375,0,0,0,0,0,32
1,92,41.9375,1,0,0,1,0,20
1,185,45,1,0,0,0,1,23
1,200,45.0625,2,1,0,2,1,30
1,85,40.625,1,2,1,1,0,25
1,200,45.375,1,1,0,1,1,23
1,0,33.125,0,0,0,0,0,25
1,154,42.75,0,2,0,0,0,27
1,140,34.5625,1,1,0,1,0,27
1,200,43.1875,1,1,0,1,1,24
1,55,38.5,1,1,0,0,0,22
1,164,39.9375,0,0,0,0,0,24
1,67,41.6875,1,0,0,0,0,22
1,52,38.875,1,1,1,0,0,25
1,163,42.75,2,0,0,2,0,30
1,185,44.4375,1,0,0,1,1,23
1,151,45.25,0,1,0,0,0,24
1,176,43,1,0,0,1,1,23
1,116,43.3125,1,0,0,0,0,22
1,125,45.3125,2,1,0,0,0,17
1,62,38.0625,1,2,1,0,0,22
1,200,44.8125,2,1,0,1,1,31
1,177,41.9375,1,2,0,1,0,26
1,117,38,1,0,0,1,0,21
1,53,39,1,1,0,0,0,23
1,75,42.1875,3,1,0,3,0,32
1,49,37.3125,1,0,0,1,1,22
1,85,42.8125,1,0,0,1,1,21
1,146,41.75,2,0,0,2,1,19
1,185,36.625,1,0,0,1,1,22
1,15,37.4375,1,0,0,0,0,22
1,43,39.9375,2,2,0,1,0,27
1,200,47.375,1,1,1,1,1,30
1,192,48.375,3,1,0,3,1,26
1,200,50,4,0,0,2,0,25
1,85,39.4375,1,2,0,1,1,25
1,145,46.5625,0,1,0,0,0,19
1,171,44.6875,0,0,1,0,0,16
1,88,41.25,0,1,0,0,0,23
1,148,39.875,0,1,0,0,0,26
1,200,42.375,0,1,0,0,0,22
1,88,40.8125,1,1,0,1,1,27
1,145,40.4375,1,0,0,1,1,18
1,132,37.9375,1,1,0,0,1,22
1,170,43.5625,2,0,0,2,0,24
1,95,43.4375,0,1,0,0,0,28
1,192,46.25,1,0,0,0,0,27
1,172,43.4375,0,1,0,0,0,24
1,187,44.5625,0,0,0,0,0,19
1,171,48.1875,1,0,0,0,0,27
1,118,43.875,2,2,0,0,0,27
1,120,35.75,1,0,0,1,1,23
1,200,40.9375,2,0,0,2,0,25
1,54,37.25,1,1,0,1,1,25
1,200,48.625,1,2,0,0,0,24
1,0,34.3125,2,0,0,2,0,28
1,131,33.1875,1,1,0,1,0,27
1,160,39.1875,1,0,0,1,1,17
1,184,43,1,1,0,1,0,23
1,124,45.25,0,0,0,0,0,22
1,104,37.1875,0,0,0,0,0,23
1,34,27.125,0,2,0,0,0,25
1,10,36.25,0,0,0,0,0,23
1,200,43,0,2,0,0,0,23
1,68,29.25,1,0,0,1,1,32
1,93,42.3125,2,0,0,0,0,26
1,59,38.5625,1,0,0,1,1,24
1,39,38.4375,1,1,0,0,0,21
1,200,41.5,1,0,1,1,0,27
1,200,37.6875,1,0,0,1,0,24
1,171,45.4375,4,2,1,1,1,29
1,156,47.25,0,1,0,0,0,26
1,177,36.0625,1,0,0,1,1,30
1,15,32.8125,0,2,0,0,0,23
1,176,38.5625,1,0,0,1,1,28
1,13,36.0625,2,0,0,2,0,27
1,181,40.5625,1,0,0,1,1,28
1,42,34.5625,0,1,0,0,0,26
1,95,41.5625,0,0,0,0,0,30
1,116,37.1875,1,1,0,1,1,23
1,91,35.125,1,0,0,1,0,27
1,200,41.375,0,0,0,0,0,25
1,79,42.1875,2,1,0,1,1,24
1,76,39.5625,0,0,0,0,0,26
1,200,49,5,0,0,1,4,21
1,133,45.8125,3,1,1,0,0,28
1,188,44.9375,2,1,0,2,1,25
1,87,40.4375,0,0,0,0,0,16
1,200,46.6875,1,2,2,1,1,23
1,64,41.5,2,0,1,0,0,30
1,200,48.5,3,0,0,2,2,21
1,188,42.6875,2,1,0,2,2,28
1,153,46.125,1,0,0,1,1,19
1,119,42.5,0,2,0,0,0,25
1,0,35.25,0,1,0,0,0,27
1,77,42.3125,1,2,0,1,0,21
1,200,43.75,2,0,0,2,1,25
1,180,36.4375,1,0,0,1,0,21
1,200,45.5,1,1,0,1,1,25
1,28,35.875,0,2,0,0,0,22
1,200,41.75,1,1,0,1,1,23
1,62,37.0625,1,1,0,1,0,23
1,200,44.5,1,0,0,1,1,31
1,143,42.1875,0,0,0,0,0,21
1,90,42.375,2,1,0,1,0,22
1,200,49.125,1,0,0,1,0,26
1,184,40.4375,1,1,0,1,1,23
1,101,31.3125,1,1,0,1,0,31
1,118,44.875,1,0,0,0,1,17
1,162,41.25,1,0,0,1,0,26
1,91,39.875,0,0,0,0,0,24
1,0,26.5625,0,0,0,0,0,31
1,151,40.4375,1,2,1,1,1,29
1,90,43.125,1,1,0,0,0,28
1,137,38.6875,2,0,0,2,0,23
1,146,43.75,3,0,2,2,0,20
1,172,42.4375,0,0,0,0,0,18
1,200,44.0625,2,0,0,2,0,22
1,200,47.1875,1,2,0,1,1,29
1,102,40,0,2,0,0,0,18
1,174,47.5,0,0,0,0,0,20
1,169,44.6875,2,1,0,2,2,22
1,91,40.375,2,1,0,1,0,25
1,106,39.0625,2,1,0,2,0,22
1,184,39,1,1,0,1,0,21
1,156,41.4375,0,0,0,0,0,24
1,123,44.3125,1,2,0,0,0,20
1,155,38.9375,2,2,0,2,2,20
1,94,41.5,1,0,0,0,0,24
1,176,41.375,1,2,0,1,1,24
1,53,40.8125,0,1,0,0,0,27
1,84,41.5,1,2,0,1,1,22
1,113,37.75,0,0,1,0,0,21
1,200,40.625,1,1,1,1,1,26
1,7,37.8125,1,1,0,0,0,23
1,162,40.375,2,0,0,2,2,23
1,75,42.1875,4,0,0,1,1,22
1,83,30.1875,0,0,0,0,0,32
1,177,45.25,2,0,0,2,1,26
1,200,42.375,1,4,0,1,1,21
1,200,42.5,1,0,0,1,1,24
1,101,39.625,2,1,1,2,0,20
1,165,47.8125,1,0,0,0,0,25
1,128,43.9375,2,1,1,1,1,28
1,133,42.5,0,1,0,0,0,21
1,53,38.25,1,0,0,1,1,23
1,121,32.5625,1,1,0,1,1,24
1,121,45.0625,3,0,0,2,1,28
1,176,39.8125,1,0,0,1,0,20
1,200,43.4375,1,1,0,1,1,22
1,59,40.25,0,1,0,0,0,26
1,173,38.9375,0,0,0,0,0,27
1,73,42.0625,0,1,0,0,0,21
1,45,39.8125,2,0,0,2,0,27
1,200,50,2,2,0,0,0,29
1,0,32.75,2,0,0,2,1,27
1,200,45.375,1,2,0,1,0,25
1,150,41.875,0,0,0,0,0,21
1,73,38.875,1,0,0,1,0,20
1,64,29,0,1,0,0,0,29
1,120,45,1,0,0,0,0,24
1,200,42.1875,2,0,0,2,2,22
1,166,40.375,1,1,0,1,0,28
1,68,40.75,3,1,1,3,1,28
1,27,38.9375,3,0,0,1,0,25
1,31,39.4375,1,1,0,0,0,22
1,116,44.75,4,0,0,2,0,26
1,0,35.3125,0,0,0,0,0,29
1,67,39.4375,0,1,0,0,0,21
1,197,47,0,1,0,0,0,30
1,180,40.625,0,0,0,0,0,22
1,185,36.5625,1,1,0,1,1,22
1,66,39.6875,0,1,0,0,0,22
1,200,39.0625,2,2,2,2,1,27
1,200,46,3,0,1,3,1,21
1,117,33.3125,0,1,0,0,0,22
1,184,38.375,1,1,0,1,0,20
1,77,39.0625,1,1,0,0,1,23
1,200,48.3125,2,2,1,1,1,23
1,117,36.875,0,1,0,0,0,23
1,155,39.25,2,1,0,2,1,22
1,0,37.1875,1,1,0,0,0,23
1,179,48.6875,1,1,1,1,0,21
1,6,35.25,1,1,0,1,0,22
1,194,38.875,1,1,0,1,0,18
1,200,43.375,1,2,1,1,1,18
1,148,39.5625,0,1,1,0,0,21
1,127,45.4375,2,2,0,0,0,23
1,65,39.3125,1,0,0,0,0,24
1,45,35.625,0,0,0,0,0,23
1,0,36.5625,4,1,0,0,0,33
1,113,36.375,1,1,0,1,0,23
1,82,40.375,1,1,0,0,0,18
1,200,44.125,2,0,0,2,1,28
1,105,43.3125,0,0,0,0,0,23
1,200,48.5625,4,0,1,2,4,27
1,169,48.0625,1,1,0,1,1,26
1,200,49,0,0,0,0,0,19
1,137,46.0625,1,0,0,0,0,23
1,130,41.875,1,1,0,1,0,22
1,81,40.5,1,1,0,1,0,25
1,83,41.75,0,0,0,0,0,26
1,0,33.4375,0,0,0,0,0,34
1,200,43.1875,1,0,0,1,1,20
1,0,36.5625,2,0,0,1,0,21
1,84,30.25,1,1,0,1,1,29
1,182,48.875,1,0,0,0,0,21
1,188,49.25,0,0,0,0,0,30
1,45,34.8125,0,0,0,0,0,23
1,119,44.9375,1,3,0,0,0,29
1,80,42.125,0,1,0,0,0,26
1,200,39.625,1,2,0,1,0,23
1,53,38.8125,1,1,0,1,0,25
1,153,47.0625,0,1,0,0,0,24
1,118,44.875,2,0,1,1,0,23
1,79,41,1,0,0,0,0,24
1,161,38.8125,1,1,0,1,1,21
1,152,43.8125,2,1,0,2,1,26
1,86,42.875,1,1,0,0,0,25
1,200,45.0625,0,1,0,0,0,22
1,200,40.625,1,2,0,1,1,22
1,89,39,0,1,0,0,0,19
1,177,41.125,1,1,0,1,1,25
1,156,47.25,1,2,1,0,0,29
1,188,42.25,1,1,0,0,1,29
1,78,40.25,1,2,0,0,0,23
1,151,46.0625,2,0,0,1,1,21
1,185,41.4375,1,0,1,1,0,25
1,184,36.5,2,1,0,2,1,29
1,144,46.5,1,0,2,0,0,27
1,188,36.75,1,1,1,1,1,29
1,71,41.9375,1,2,0,0,0,19
1,152,44.5,1,1,1,1,0,28
1,31,32.25,2,0,0,2,0,27
1,161,47.5625,0,2,1,0,0,20
1,116,42.25,2,0,0,0,1,20
1,104,43,1,0,0,0,0,22
1,107,36.375,0,0,0,0,0,24
1,162,40.4375,1,2,0,1,0,22
1,131,40.875,1,2,0,1,0,20
1,200,48.9375,4,0,0,2,3,31
1,106,39.25,0,2,1,0,0,24
1,145,37,1,0,0,1,1,22
1,161,44.8125,2,1,1,0,0,24
1,104,43,2,1,0,2,2,26
1,200,46.125,0,0,0,0,0,23
1,61,35.6875,2,0,0,1,2,26
1,187,49.1875,3,3,0,0,0,27
1,92,38.4375,1,0,0,1,0,21
1,185,39.875,1,1,0,1,0,24
1,162,35.125,1,1,0,1,1,32
1,164,47.75,1,0,0,0,0,28
1,87,38.5625,1,0,0,0,0,21
1,173,48.125,2,1,0,2,2,29
1,134,45.875,1,0,0,0,0,28
1,88,41.625,2,1,0,1,0,26
1,72,36.3125,1,1,0,1,1,20
1,42,40.125,0,0,0,0,0,22
1,200,42.3125,1,2,0,1,0,26
1,173,48.3125,3,1,0,1,0,25
1,39,36.375,1,0,0,1,0,25
1,194,47.9375,2,2,0,1,0,21
1,172,35.9375,1,2,0,0,1,22
1,112,39.8125,1,0,0,0,0,30
1,161,37.8125,2,0,0,2,0,28
1,93,43.3125,4,0,0,2,1,28
1,67,29.5,0,0,0,0,0,23
1,74,42.125,3,2,0,2,0,30
1,47,27.9375,1,0,0,1,1,27
1,146,34.125,1,1,0,1,0,22
1,138,42.5625,2,2,0,2,1,23
1,147,43.125,2,1,0,2,0,21
1,134,45.875,2,2,1,1,1,26
1,39,38,0,0,0,0,0,22
1,95,43.125,0,1,1,0,0,23
1,96,31,1,1,0,1,0,25
1,66,40.9375,1,1,1,1,0,23
1,169,41.75,1,0,0,1,0,20
1,0,35.5625,2,1,0,0,1,28
1,0,34.5625,1,0,0,1,0,29
1,53,39.0625,2,2,0,1,1,19
1,121,41.75,0,1,1,0,0,21
1,169,36.875,1,2,1,1,1,19
1,200,41.9375,1,1,0,1,1,24
1,145,39.8125,1,0,0,1,0,18
1,192,49.5,0,1,0,0,0,25
1,46,40.375,2,0,0,1,0,25
1,185,42.875,3,0,0,3,2,28
1,133,44.8125,1,0,0,0,0,22
1,123,44.875,3,1,0,2,1,22
1,178,44.4375,1,0,0,1,0,23
1,175,43,0,2,0,0,0,21
1,180,48.75,0,2,1,0,0,26
1,34,36.875,1,2,0,1,0,26
1,118,39.9375,0,0,0,0,0,23
1,146,45.5625,3,0,0,2,1,26
1,139,38.625,1,1,0,1,1,23
1,143,39.0625,0,0,0,0,0,23
1,76,38.8125,0,0,0,0,0,24
1,107,42.3125,3,1,0,0,0,19
1,71,39,0,0,0,0,0,19
1,29,38.375,1,0,0,0,0,37
1,168,43.3125,0,0,0,0,0,30
1,140,42.5625,3,0,1,1,0,29
1,53,40.625,2,0,0,1,0,24
1,137,43.1875,2,1,0,1,1,28
1,43,38.6875,1,0,0,0,0,20
1,200,45.0625,1,2,1,1,1,25
1,103,42.5,1,0,0,0,0,27
1,158,47.375,1,1,0,0,0,21
1,129,41.25,0,0,1,0,0,22
1,0,27.875,0,0,0,0,0,26
1,79,41.0625,0,1,0,0,0,24
1,159,47.4375,0,0,0,0,0,25
1,154,34.625,1,0,1,1,1,31
1,164,36.9375,1,1,0,1,0,22
1,162,41.375,1,1,0,1,0,19
1,184,44.1875,3,1,0,3,0,22
1,200,44.6875,1,0,0,1,1,19
1,139,46.1875,3,0,0,1,0,27
1,200,48.0625,2,0,1,2,1,23
1,131,42.375,0,0,0,0,0,20
1,145,46.5625,2,3,0,2,1,27
1,109,44.3125,0,0,0,0,0,19
1,168,37.9375,1,3,0,1,1,20
1,0,27.625,0,0,0,0,0,27
1,136,41.125,1,0,0,0,1,23
1,79,39.1875,0,0,0,0,0,23
1,176,43.8125,3,0,0,3,1,22
1,200,41.75,3,1,1,3,3,33
1,60,41.25,4,3,0,1,1,29
1,161,43.8125,2,2,1,2,0,26
1,0,34.875,1,0,0,0,0,28
1,122,42.375,1,3,0,1,1,23
1,97,43.5625,2,0,0,1,0,22
1,98,35.875,1,1,0,0,0,19
1,200,37.8125,0,0,0,0,0,23
1,134,41.1875,2,2,0,2,1,22
1,86,42.875,2,0,0,0,0,20
1,96,40.125,0,0,0,0,0,21
1,119,42.125,0,2,0,0,0,23
1,146,39.5,1,1,0,1,0,19
1,126,45.375,0,0,0,0,0,25
1,107,44.1875,1,1,0,1,0,24
1,200,46.25,1,2,0,1,1,20
1,166,44.375,1,0,0,1,1,28
1,0,26.75,0,0,0,0,0,31
1,0,31.375,0,1,0,0,0,28
1,169,37.5,1,0,0,1,1,26
1,111,41.625,1,1,0,1,0,29
1,112,44,1,0,0,0,0,25
1,58,39.1875,0,1,0,0,0,20
1,164,37.8125,1,0,0,1,0,23
1,145,44.1875,2,1,0,2,0,21
1,0,32.1875,0,0,0,0,0,23
1,184,42.5,1,1,0,1,1,23
1,77,42.3125,2,1,0,0,0,22
1,155,37.375,0,0,0,0,0,20
1,137,33.875,1,2,0,1,0,22
1,0,31.0625,1,1,0,1,0,31
1,148,44.5,0,1,0,0,0,22
1,129,34.8125,1,0,1,1,0,21
1,73,39.125,2,1,0,2,0,27
1,169,45.5625,2,0,0,2,2,34
1,68,35.5,0,1,0,0,0,25
1,87,41.5625,2,2,0,0,0,29
1,118,44.875,5,1,0,3,1,30
1,28,39.25,1,0,0,0,0,24
1,170,41.6875,1,2,0,1,1,20
1,85,41.8125,0,0,0,0,0,19
1,68,41.75,2,0,0,0,0,25
1,117,43.8125,1,1,0,1,1,27
1,17,37.75,1,1,0,0,0,24
1,137,36.875,1,0,0,1,1,19
1,187,42,1,0,0,1,1,19
1,200,44.75,2,0,0,2,1,26
1,121,36.625,2,1,0,2,1,23
1,140,43.1875,1,1,0,0,0,22
1,200,38.5,0,1,0,0,0,25
1,125,40,3,1,0,2,1,23
1,200,48.4375,3,1,0,2,3,23
1,198,46.5625,1,1,0,0,1,22
1,47,40.4375,1,0,0,0,0,24
1,58,33.875,0,1,0,0,0,23
1,38,37.3125,1,0,0,1,0,29
1,100,43.75,5,0,1,2,1,24
1,59,41.0625,2,0,0,1,2,21
1,119,44.9375,2,1,0,0,0,20
